DiseaseID	GeneID  AssociatedGenes	RelatedGenes	ConceptID	DiseaseName	SourceName	DiseaseMIM	LastUpdated	a	LastModified	Category
HP:0000396			C1837731	Overfolded helix	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000399			C4021806	Prelingual sensorineural hearing impairment	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000400			C0152421	Macrotia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000402			C0395837	Stenosis of the external auditory canal	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000403			C0747085	Recurrent otitis media	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000405			C0018777	Conductive hearing impairment	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000408			C1843156	Progressive sensorineural hearing impairment	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000410			C0155552	Mixed hearing impairment	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000411			C1855285	Protruding ear	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000413			C0266597	Atresia of the external auditory canal	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000414			C0240543	Bulbous nose	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000415			C4025855	Abnormality of the choanae	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000417			C1857645	Slender nose	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000418			C1837761	Narrow nasal ridge	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000419			C4316811	Abnormality of the nasal septum	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000420			C1844857	Short nasal septum	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000421			C0014591	Epistaxis	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000422			C4021805	Abnormal nasal bridge morphology	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000426			C1854113	Prominent nasal bridge	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000429			C4021804	Abnormality of the nasal alae	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000430			C1834055	Underdeveloped nasal alae	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000431			C1849367	Wide nasal bridge	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000433			C4025854	Abnormal nasal mucosa morphology	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000434			C4025853	Nasal mucosa telangiectasia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000436			C4025852	Abnormality of the nasal tip	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000437			C1859717	Depressed nasal tip	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000444			C0240538	Convex nasal ridge	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000445			C0426421	Wide nose	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000446			C4551564	Narrow nasal bridge	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000447			C1853482	Pear-shaped nose	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000448			C0426415	Prominent nose	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000451			C1839765	Triangular nasal tip	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000452			C0584837	Choanal stenosis	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000453			C0008297	Choanal atresia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000454			C4551517	Flared nostrils	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000455			C0426429	Broad nasal tip	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000456			C0426428	Bifid nasal tip	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000457			C1842876	Depressed nasal ridge	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000458			C0003126	Anosmia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000460			C0426422	Narrow nose	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000463			C1840077	Anteverted nares	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000464			C0266623	Abnormality of the neck	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000465			C0221217	Webbed neck	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000466			C1859212	Limited neck range of motion	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000467			C0240479	Neck muscle weakness	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000468			C4025850	Increased adipose tissue around the neck	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000470			C0521525	Short neck	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000471			C0854242	Gastrointestinal angiodysplasia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000472			C1839816	Long neck	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000473			C0152116	Spasmodic torticollis	Human Phenotype Ontology				19 Apr 2021	Disease
HP:0000474			C1836940	Thickened nuchal skin fold	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000475			C1853638	Broad neck	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000476			C0206620	Cystic hygroma	Human Phenotype Ontology				16 Feb 2016	Disease
HP:0000478			C4316870	Abnormality of the eye	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000479			C0035300	Abnormal retinal morphology	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0000480			C3540764	Retinal coloboma	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000481			C1855670	Abnormal cornea morphology	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000482			C0266544	Microcornea	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000483			C0004106	Astigmatism	Human Phenotype Ontology			603047.0	16 Feb 2016	Disease
HP:0000484			C1847524	Hyperopic astigmatism	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000485		CHRDL1	C0344530	Megalocornea	Human Phenotype Ontology	249300.0	16 Feb 2016			
HP:0000486			C0038379	Strabismus	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000487			C0521579	Congenital strabismus	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000488			C0035309	Retinopathy	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000490			C0423224	Deeply set eye	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000491			C0022568	Keratitis	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000492			C4021803	Abnormal eyelid morphology	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000493			C4025849	Abnormal foveal morphology	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0000494			C0423110	Downslanted palpebral fissures	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000495			C0155119	Recurrent corneal erosions	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000496			C0497202	Abnormality of eye movement	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000497			C4025848	Globe retraction and deviation on abduction	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000498			C0005741	Blepharitis	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000499			C2675111	Abnormal eyelash morphology	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000502			C4025847	Abnormal conjunctiva morphology	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000503			C1855391	Tortuosity of conjunctival vessels	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000504			C4025846	Abnormality of vision	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000505			C3665347	Visual impairment	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000508			C0005745	Ptosis	Human Phenotype Ontology				16 Feb 2016	Disease
HP:0000509			C0009763	Conjunctivitis	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000510			C4551714	Rod-cone dystrophy	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000511			C1843369	Vertical supranuclear gaze palsy	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000512			C0476397	Abnormal electroretinogram	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000514			C1321329	Slow saccadic eye movements	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000517			C0549651	Abnormality of the lens	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000519			C0009691	Developmental cataract	Human Phenotype Ontology				18 Nov 2021	Disease
HP:0000520			C0015300	Proptosis	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000522			C0344505	Alacrima	Human Phenotype Ontology				16 Feb 2016	Disease
HP:0000523			C0235259	Subcapsular cataract	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000524			C0239105	Conjunctival telangiectasia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000525			C4025845	Abnormality iris morphology	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0000527			C1853738	Long eyelashes	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000529			C1839364	Progressive visual loss	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000531			C1096610	Corneal crystals	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000532			C4025844	Abnormal chorioretinal morphology	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000533			C4048273	Chorioretinal atrophy	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000534			C4011556	Abnormal eyebrow morphology	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0000535			C4282407	Sparse and thin eyebrow	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0000537			C1303003	Epicanthus inversus	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000538			C0155300	Pseudopapilledema	Human Phenotype Ontology			177800.0	16 Feb 2016	Disease
HP:0000539			C4025843	Abnormality of refraction	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000540			C0020490	Hypermetropia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000541			C0035305	Retinal detachment	Human Phenotype Ontology			180050.0	16 Feb 2016	Disease
HP:0000542			C1846463	Impaired ocular adduction	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000543			C0554970	Optic disc pallor	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000544			C0162292	External ophthalmoplegia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000545			C0027092	Myopia	Human Phenotype Ontology				01 Sep 2021	Disease
HP:0000546			C0035304	Retinal degeneration	Human Phenotype Ontology				16 Feb 2016	Disease
HP:0000549			C1845274	Abnormal conjugate eye movement	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000550			C1855685	Undetectable electroretinogram	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000551			C0234629	Color vision defect	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000553			C4025842	Abnormal uvea morphology	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000554			C0042164	Uveitis	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000555			C0152458	Leukocoria	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000556			C0854723	Retinal dystrophy	Human Phenotype Ontology				16 Feb 2016	Disease
HP:0000558		FOXC1	C0265341	Rieger anomaly	Human Phenotype Ontology		04 Feb 2022			
HP:0000559			C0349702	Corneal scarring	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000561			C1843005	Absent eyelashes	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000563			C0022578	Keratoconus	Human Phenotype Ontology				16 Feb 2016	Disease
HP:0000564			C0344511	Lacrimal duct atresia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000565			C0014877	Esotropia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000567			C0240896	Chorioretinal coloboma	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000568			C0026010	Microphthalmia	Human Phenotype Ontology				19 Mar 2018	Disease
HP:0000570			C0234649	Abnormal saccadic eye movements	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000571			C0423082	Hypometric saccades	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000572			C3665386	Visual loss	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000573			C0035317	Retinal hemorrhage	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000574			C1853487	Thick eyebrow	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000575			C0036454	Scotoma	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000576			C0271196	Centrocecal scotoma	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000577			C0015310	Exotropia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000579			C1281931	Nasolacrimal duct obstruction	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000580			C4551715	Pigmentary retinopathy	Human Phenotype Ontology				03 Apr 2018	Disease
HP:0000581			C0005744	Blepharophimosis	Human Phenotype Ontology				16 Feb 2016	Disease
HP:0000582			C0423109	Upslanted palpebral fissure	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000584			C1832170	Punctate corneal epithelial erosions	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000586			C1865244	Shallow orbits	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000587			C0029131	Abnormality of the optic nerve	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000588	PAX6		C0155299	Coloboma of optic nerve	Human Phenotype Ontology	120430.0	Apr 19 2022			
HP:0000590			C0162674	Progressive external ophthalmoplegia	Human Phenotype Ontology				16 Feb 2016	Disease
HP:0000591			C4025840	Abnormal sclera morphology	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000592			C0542514	Blue sclerae	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000594			C0423276	Shallow anterior chamber	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000597			C0751401	Ophthalmoparesis	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000599			C4025839	Abnormality of the frontal hairline	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000600			C4025838	Abnormality of the pharynx	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000601			C0424711	Hypotelorism	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000602			C0029089	Ophthalmoplegia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000603			C0152191	Central scotoma	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000605			C1720037	Supranuclear gaze palsy	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000606			C4025837	Abnormality of the periorbital region	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000607			C1844605	Periorbital wrinkles	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000608			C0024437	Macular degeneration	Human Phenotype Ontology				16 Feb 2016	Disease
HP:0000609		PAX6	C0338502	Optic nerve hypoplasia	Human Phenotype Ontology		16 Feb 2016			
HP:0000610			C4025836	Abnormal choroid morphology	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000612			C0240063	Iris coloboma	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000613			C0085636	Photophobia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000614			C4025835	Abnormal nasolacrimal system morphology	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000615			C0154936	Abnormal pupil morphology	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0000616			C0026205	Miosis	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000617			C1836393	Abnormality of ocular smooth pursuit	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000618			C0456909	Blindness	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000619			C0271379	Impaired convergence	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000620			C0010930	Dacryocystitis	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0000621			C0014390	Entropion	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000622			C0344232	Blurred vision	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000623			C1408507	Supranuclear ophthalmoplegia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000625			C0521573	Eyelid coloboma	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0000627			C0546967	Posterior embryotoxon	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000629			C4760994	Periorbital fullness	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000630			C4021802	Abnormal retinal artery morphology	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0000631	COL4A1		C1867327	Retinal arterial tortuosity	Human Phenotype Ontology	180000.0	Apr 19 2022			
HP:0000632			C4021801	Lacrimation abnormality	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000633			C0235857	Decreased lacrimation	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000634			C1846462	Impaired ocular abduction	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000635			C0578626	Blue irides	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000636			C1863872	Upper eyelid coloboma	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000637			C1849340	Long palpebral fissure	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000639			C0028738	Nystagmus	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000640			C0271390	Gaze-evoked nystagmus	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000641			C1836392	Dysmetric saccades	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000642		OPN1LW	C0155016	Red-green dyschromatopsia	Human Phenotype Ontology		16 Feb 2016			
HP:0000643	DRD5		C0005747	Blepharospasm	Human Phenotype Ontology	606798.0	Feb 16 2016			
HP:0000646			C0002418	Amblyopia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000647			C1853235	Sclerocornea	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000648			C0029124	Optic atrophy	Human Phenotype Ontology				16 Feb 2016	Disease
HP:0000649			C0522214	Abnormality of visual evoked potentials	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000650			C4025834	Abnormal amplitude of pattern reversal visual evoked potentials	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000651			C0012569	Diplopia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000652			C1837826	Lower eyelid coloboma	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000653			C1843300	Sparse eyelashes	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000654			C1839025	Decreased light- and dark-adapted electroretinogram amplitude	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000656			C0013592	Ectropion	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000657			C3489733	Oculomotor apraxia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000658			C1142448	Eyelid apraxia	Human Phenotype Ontology				16 Feb 2016	Finding
HP:0000660			C0339477	Lipemia retinalis	Human Phenotype Ontology				16 Feb 2016	Finding
