DiseaseID	DiseaseName	SourceName	ConceptID	a	LastModified	Category
HP:0000400	Macrotia	Human Phenotype Ontology	C0152421		16 Feb 2016	Finding
HP:0000402	Stenosis of the external auditory canal	Human Phenotype Ontology	C0395837		16 Feb 2016	Finding
HP:0000403	Recurrent otitis media	Human Phenotype Ontology	C0747085		16 Feb 2016	Finding
HP:0000405	Conductive hearing impairment	Human Phenotype Ontology	C0018777		16 Feb 2016	Finding
HP:0000408	Progressive sensorineural hearing impairment	Human Phenotype Ontology	C1843156		16 Feb 2016	Finding
HP:0000410	Mixed hearing impairment	Human Phenotype Ontology	C0155552		18 Nov 2021	Finding
HP:0000411	Protruding ear	Human Phenotype Ontology	C1855285		16 Feb 2016	Finding
HP:0000413	Atresia of the external auditory canal	Human Phenotype Ontology	C0266597		16 Feb 2016	Finding
HP:0000414	Bulbous nose	Human Phenotype Ontology	C0240543		16 Feb 2016	Finding
HP:0000415	Abnormality of the choanae	Human Phenotype Ontology	C4025855		16 Feb 2016	Finding
HP:0000417	Slender nose	Human Phenotype Ontology	C1857645		16 Feb 2016	Finding
HP:0000418	Narrow nasal ridge	Human Phenotype Ontology	C1837761		16 Feb 2016	Finding
HP:0000419	Abnormality of the nasal septum	Human Phenotype Ontology	C4316811		16 Feb 2016	Finding
HP:0000420	Short nasal septum	Human Phenotype Ontology	C1844857		16 Feb 2016	Finding
HP:0000421	Epistaxis	Human Phenotype Ontology	C0014591		16 Feb 2016	Finding
HP:0000422	Abnormal nasal bridge morphology	Human Phenotype Ontology	C4021805		18 Nov 2021	Finding
HP:0000426	Prominent nasal bridge	Human Phenotype Ontology	C1854113		16 Feb 2016	Finding
HP:0000429	Abnormality of the nasal alae	Human Phenotype Ontology	C4021804		16 Feb 2016	Finding
HP:0000430	Underdeveloped nasal alae	Human Phenotype Ontology	C1834055		16 Feb 2016	Finding
HP:0000431	Wide nasal bridge	Human Phenotype Ontology	C1849367		16 Feb 2016	Finding
HP:0000433	Abnormal nasal mucosa morphology	Human Phenotype Ontology	C4025854		18 Nov 2021	Finding
HP:0000434	Nasal mucosa telangiectasia	Human Phenotype Ontology	C4025853		16 Feb 2016	Finding
HP:0000436	Abnormality of the nasal tip	Human Phenotype Ontology	C4025852		16 Feb 2016	Finding
HP:0000437	Depressed nasal tip	Human Phenotype Ontology	C1859717		16 Feb 2016	Finding
HP:0000444	Convex nasal ridge	Human Phenotype Ontology	C0240538		16 Feb 2016	Finding
HP:0000445	Wide nose	Human Phenotype Ontology	C0426421		16 Feb 2016	Finding
HP:0000446	Narrow nasal bridge	Human Phenotype Ontology	C4551564		16 Feb 2016	Finding
HP:0000447	Pear-shaped nose	Human Phenotype Ontology	C1853482		16 Feb 2016	Finding
HP:0000448	Prominent nose	Human Phenotype Ontology	C0426415		16 Feb 2016	Finding
HP:0000451	Triangular nasal tip	Human Phenotype Ontology	C1839765		16 Feb 2016	Finding
HP:0000452	Choanal stenosis	Human Phenotype Ontology	C0584837		16 Feb 2016	Finding
HP:0000453	Choanal atresia	Human Phenotype Ontology	C0008297		16 Feb 2016	Finding
HP:0000454	Flared nostrils	Human Phenotype Ontology	C4551517		16 Feb 2016	Finding
HP:0000455	Broad nasal tip	Human Phenotype Ontology	C0426429		16 Feb 2016	Finding
HP:0000456	Bifid nasal tip	Human Phenotype Ontology	C0426428		16 Feb 2016	Finding
HP:0000457	Depressed nasal ridge	Human Phenotype Ontology	C1842876		16 Feb 2016	Finding
HP:0000458	Anosmia	Human Phenotype Ontology	C0003126		16 Feb 2016	Finding
HP:0000460	Narrow nose	Human Phenotype Ontology	C0426422		16 Feb 2016	Finding
HP:0000463	Anteverted nares	Human Phenotype Ontology	C1840077		16 Feb 2016	Finding
HP:0000464	Abnormality of the neck	Human Phenotype Ontology	C0266623		16 Feb 2016	Finding
HP:0000465	Webbed neck	Human Phenotype Ontology	C0221217		16 Feb 2016	Finding
HP:0000466	Limited neck range of motion	Human Phenotype Ontology	C1859212		16 Feb 2016	Finding
HP:0000467	Neck muscle weakness	Human Phenotype Ontology	C0240479		16 Feb 2016	Finding
HP:0000468	Increased adipose tissue around the neck	Human Phenotype Ontology	C4025850		16 Feb 2016	Finding
HP:0000470	Short neck	Human Phenotype Ontology	C0521525		16 Feb 2016	Finding
HP:0000471	Gastrointestinal angiodysplasia	Human Phenotype Ontology	C0854242		16 Feb 2016	Finding
HP:0000472	Long neck	Human Phenotype Ontology	C1839816		16 Feb 2016	Finding
HP:0000473	Spasmodic torticollis	Human Phenotype Ontology	C0152116		19 Apr 2021	Disease
HP:0000474	Thickened nuchal skin fold	Human Phenotype Ontology	C1836940		16 Feb 2016	Finding
HP:0000475	Broad neck	Human Phenotype Ontology	C1853638		16 Feb 2016	Finding
HP:0000476	Cystic hygroma	Human Phenotype Ontology	C0206620		16 Feb 2016	Disease
HP:0000478	Abnormality of the eye	Human Phenotype Ontology	C4316870		16 Feb 2016	Finding
HP:0000479	Abnormal retinal morphology	Human Phenotype Ontology	C0035300		04 Apr 2018	Finding
HP:0000480	Retinal coloboma	Human Phenotype Ontology	C3540764		16 Feb 2016	Finding
HP:0000481	Abnormal cornea morphology	Human Phenotype Ontology	C1855670		18 Nov 2021	Finding
HP:0000482	Microcornea	Human Phenotype Ontology	C0266544		16 Feb 2016	Finding
HP:0000483	Astigmatism	Human Phenotype Ontology	C0004106	603047.0	16 Feb 2016	Disease
HP:0000484	Hyperopic astigmatism	Human Phenotype Ontology	C1847524		16 Feb 2016	Finding
HP:0000485	Megalocornea	Human Phenotype Ontology	C0344530	249300.0	16 Feb 2016	Disease
HP:0000486	Strabismus	Human Phenotype Ontology	C0038379		16 Feb 2016	Finding
HP:0000487	Congenital strabismus	Human Phenotype Ontology	C0521579		16 Feb 2016	Finding
HP:0000488	Retinopathy	Human Phenotype Ontology	C0035309		16 Feb 2016	Finding
HP:0000490	Deeply set eye	Human Phenotype Ontology	C0423224		16 Feb 2016	Finding
HP:0000491	Keratitis	Human Phenotype Ontology	C0022568		16 Feb 2016	Finding
HP:0000492	Abnormal eyelid morphology	Human Phenotype Ontology	C4021803		18 Nov 2021	Finding
HP:0000493	Abnormal foveal morphology	Human Phenotype Ontology	C4025849		04 Apr 2018	Finding
HP:0000494	Downslanted palpebral fissures	Human Phenotype Ontology	C0423110		16 Feb 2016	Finding
HP:0000495	Recurrent corneal erosions	Human Phenotype Ontology	C0155119		16 Feb 2016	Finding
HP:0000496	Abnormality of eye movement	Human Phenotype Ontology	C0497202		16 Feb 2016	Finding
HP:0000497	Globe retraction and deviation on abduction	Human Phenotype Ontology	C4025848		16 Feb 2016	Finding
HP:0000498	Blepharitis	Human Phenotype Ontology	C0005741		16 Feb 2016	Finding
HP:0000499	Abnormal eyelash morphology	Human Phenotype Ontology	C2675111		18 Nov 2021	Finding
HP:0000502	Abnormal conjunctiva morphology	Human Phenotype Ontology	C4025847		18 Nov 2021	Finding
HP:0000503	Tortuosity of conjunctival vessels	Human Phenotype Ontology	C1855391		16 Feb 2016	Finding
HP:0000504	Abnormality of vision	Human Phenotype Ontology	C4025846		16 Feb 2016	Finding
HP:0000505	Visual impairment	Human Phenotype Ontology	C3665347		16 Feb 2016	Finding
HP:0000508	Ptosis	Human Phenotype Ontology	C0005745		16 Feb 2016	Disease
HP:0000509	Conjunctivitis	Human Phenotype Ontology	C0009763		16 Feb 2016	Finding
HP:0000510	Rod-cone dystrophy	Human Phenotype Ontology	C4551714		16 Feb 2016	Finding
HP:0000511	Vertical supranuclear gaze palsy	Human Phenotype Ontology	C1843369		16 Feb 2016	Finding
HP:0000512	Abnormal electroretinogram	Human Phenotype Ontology	C0476397		16 Feb 2016	Finding
HP:0000514	Slow saccadic eye movements	Human Phenotype Ontology	C1321329		16 Feb 2016	Finding
HP:0000517	Abnormality of the lens	Human Phenotype Ontology	C0549651		16 Feb 2016	Finding
HP:0000519	Developmental cataract	Human Phenotype Ontology	C0009691		18 Nov 2021	Disease
HP:0000520	Proptosis	Human Phenotype Ontology	C0015300		16 Feb 2016	Finding
HP:0000522	Alacrima	Human Phenotype Ontology	C0344505		16 Feb 2016	Disease
HP:0000523	Subcapsular cataract	Human Phenotype Ontology	C0235259		16 Feb 2016	Finding
HP:0000524	Conjunctival telangiectasia	Human Phenotype Ontology	C0239105		16 Feb 2016	Finding
HP:0000525	Abnormality iris morphology	Human Phenotype Ontology	C4025845		04 Apr 2018	Finding
HP:0000527	Long eyelashes	Human Phenotype Ontology	C1853738		16 Feb 2016	Finding
HP:0000529	Progressive visual loss	Human Phenotype Ontology	C1839364		16 Feb 2016	Finding
HP:0000531	Corneal crystals	Human Phenotype Ontology	C1096610		16 Feb 2016	Finding
HP:0000532	Abnormal chorioretinal morphology	Human Phenotype Ontology	C4025844		18 Nov 2021	Finding
HP:0000533	Chorioretinal atrophy	Human Phenotype Ontology	C4048273		16 Feb 2016	Finding
HP:0000534	Abnormal eyebrow morphology	Human Phenotype Ontology	C4011556		04 Apr 2018	Finding
HP:0000535	Sparse and thin eyebrow	Human Phenotype Ontology	C4282407		02 Apr 2017	Finding
HP:0000537	Epicanthus inversus	Human Phenotype Ontology	C1303003		16 Feb 2016	Finding
HP:0000538	Pseudopapilledema	Human Phenotype Ontology	C0155300	177800.0	16 Feb 2016	Disease
HP:0000539	Abnormality of refraction	Human Phenotype Ontology	C4025843		16 Feb 2016	Finding
HP:0000540	Hypermetropia	Human Phenotype Ontology	C0020490		16 Feb 2016	Finding
HP:0000541	Retinal detachment	Human Phenotype Ontology	C0035305	180050.0	16 Feb 2016	Disease
HP:0000542	Impaired ocular adduction	Human Phenotype Ontology	C1846463		16 Feb 2016	Finding
HP:0000543	Optic disc pallor	Human Phenotype Ontology	C0554970		16 Feb 2016	Finding
HP:0000544	External ophthalmoplegia	Human Phenotype Ontology	C0162292		16 Feb 2016	Finding
HP:0000545	Myopia	Human Phenotype Ontology	C0027092		01 Sep 2021	Disease
HP:0000546	Retinal degeneration	Human Phenotype Ontology	C0035304		16 Feb 2016	Disease
HP:0000549	Abnormal conjugate eye movement	Human Phenotype Ontology	C1845274		16 Feb 2016	Finding
HP:0000550	Undetectable electroretinogram	Human Phenotype Ontology	C1855685		16 Feb 2016	Finding
HP:0000551	Color vision defect	Human Phenotype Ontology	C0234629		18 Nov 2021	Finding
HP:0000553	Abnormal uvea morphology	Human Phenotype Ontology	C4025842		18 Nov 2021	Finding
HP:0000554	Uveitis	Human Phenotype Ontology	C0042164		16 Feb 2016	Finding
HP:0000555	Leukocoria	Human Phenotype Ontology	C0152458		16 Feb 2016	Finding
HP:0000556	Retinal dystrophy	Human Phenotype Ontology	C0854723		16 Feb 2016	Disease
HP:0000558	Rieger anomaly	Human Phenotype Ontology	C0265341		04 Feb 2022	Disease
HP:0000559	Corneal scarring	Human Phenotype Ontology	C0349702		16 Feb 2016	Finding
HP:0000561	Absent eyelashes	Human Phenotype Ontology	C1843005		16 Feb 2016	Finding
HP:0000563	Keratoconus	Human Phenotype Ontology	C0022578		16 Feb 2016	Disease
HP:0000564	Lacrimal duct atresia	Human Phenotype Ontology	C0344511		16 Feb 2016	Finding
HP:0000565	Esotropia	Human Phenotype Ontology	C0014877		16 Feb 2016	Finding
HP:0000567	Chorioretinal coloboma	Human Phenotype Ontology	C0240896		16 Feb 2016	Finding
HP:0000568	Microphthalmia	Human Phenotype Ontology	C0026010		19 Mar 2018	Disease
HP:0000570	Abnormal saccadic eye movements	Human Phenotype Ontology	C0234649		18 Nov 2021	Finding
HP:0000571	Hypometric saccades	Human Phenotype Ontology	C0423082		16 Feb 2016	Finding
HP:0000572	Visual loss	Human Phenotype Ontology	C3665386		16 Feb 2016	Finding
HP:0000573	Retinal hemorrhage	Human Phenotype Ontology	C0035317		16 Feb 2016	Finding
HP:0000574	Thick eyebrow	Human Phenotype Ontology	C1853487		16 Feb 2016	Finding
HP:0000575	Scotoma	Human Phenotype Ontology	C0036454		16 Feb 2016	Finding
HP:0000576	Centrocecal scotoma	Human Phenotype Ontology	C0271196		16 Feb 2016	Finding
HP:0000577	Exotropia	Human Phenotype Ontology	C0015310		16 Feb 2016	Finding
HP:0000579	Nasolacrimal duct obstruction	Human Phenotype Ontology	C1281931		16 Feb 2016	Finding
HP:0000580	Pigmentary retinopathy	Human Phenotype Ontology	C4551715		03 Apr 2018	Disease
HP:0000581	Blepharophimosis	Human Phenotype Ontology	C0005744		16 Feb 2016	Disease
HP:0000582	Upslanted palpebral fissure	Human Phenotype Ontology	C0423109		16 Feb 2016	Finding
HP:0000584	Punctate corneal epithelial erosions	Human Phenotype Ontology	C1832170		16 Feb 2016	Finding
HP:0000586	Shallow orbits	Human Phenotype Ontology	C1865244		16 Feb 2016	Finding
HP:0000587	Abnormality of the optic nerve	Human Phenotype Ontology	C0029131		16 Feb 2016	Finding
HP:0000588	Coloboma of optic nerve	Human Phenotype Ontology	C0155299	120430.0	19 Apr 2022	Disease
HP:0000590	Progressive external ophthalmoplegia	Human Phenotype Ontology	C0162674		16 Feb 2016	Disease
HP:0000591	Abnormal sclera morphology	Human Phenotype Ontology	C4025840		18 Nov 2021	Finding
HP:0000592	Blue sclerae	Human Phenotype Ontology	C0542514		16 Feb 2016	Finding
HP:0000594	Shallow anterior chamber	Human Phenotype Ontology	C0423276		16 Feb 2016	Finding
HP:0000597	Ophthalmoparesis	Human Phenotype Ontology	C0751401		16 Feb 2016	Finding
HP:0000599	Abnormality of the frontal hairline	Human Phenotype Ontology	C4025839		16 Feb 2016	Finding
HP:0000600	Abnormality of the pharynx	Human Phenotype Ontology	C4025838		16 Feb 2016	Finding
HP:0000601	Hypotelorism	Human Phenotype Ontology	C0424711		16 Feb 2016	Finding
HP:0000602	Ophthalmoplegia	Human Phenotype Ontology	C0029089		16 Feb 2016	Finding
HP:0000603	Central scotoma	Human Phenotype Ontology	C0152191		16 Feb 2016	Finding
HP:0000605	Supranuclear gaze palsy	Human Phenotype Ontology	C1720037		16 Feb 2016	Finding
HP:0000606	Abnormality of the periorbital region	Human Phenotype Ontology	C4025837		16 Feb 2016	Finding
HP:0000607	Periorbital wrinkles	Human Phenotype Ontology	C1844605		16 Feb 2016	Finding
HP:0000608	Macular degeneration	Human Phenotype Ontology	C0024437		16 Feb 2016	Disease
HP:0000609	Optic nerve hypoplasia	Human Phenotype Ontology	C0338502		16 Feb 2016	Disease
HP:0000610	Abnormal choroid morphology	Human Phenotype Ontology	C4025836		18 Nov 2021	Finding
HP:0000612	Iris coloboma	Human Phenotype Ontology	C0240063		16 Feb 2016	Finding
HP:0000613	Photophobia	Human Phenotype Ontology	C0085636		16 Feb 2016	Finding
HP:0000614	Abnormal nasolacrimal system morphology	Human Phenotype Ontology	C4025835		18 Nov 2021	Finding
HP:0000615	Abnormal pupil morphology	Human Phenotype Ontology	C0154936		04 Apr 2018	Finding
HP:0000616	Miosis	Human Phenotype Ontology	C0026205		16 Feb 2016	Finding
HP:0000617	Abnormality of ocular smooth pursuit	Human Phenotype Ontology	C1836393		16 Feb 2016	Finding
HP:0000618	Blindness	Human Phenotype Ontology	C0456909		16 Feb 2016	Finding
HP:0000619	Impaired convergence	Human Phenotype Ontology	C0271379		16 Feb 2016	Finding
HP:0000620	Dacryocystitis	Human Phenotype Ontology	C0010930		02 Apr 2017	Finding
HP:0000621	Entropion	Human Phenotype Ontology	C0014390		16 Feb 2016	Finding
HP:0000622	Blurred vision	Human Phenotype Ontology	C0344232		16 Feb 2016	Finding
HP:0000623	Supranuclear ophthalmoplegia	Human Phenotype Ontology	C1408507		16 Feb 2016	Finding
HP:0000625	Eyelid coloboma	Human Phenotype Ontology	C0521573		18 Nov 2021	Finding
HP:0000627	Posterior embryotoxon	Human Phenotype Ontology	C0546967		16 Feb 2016	Finding
HP:0000629	Periorbital fullness	Human Phenotype Ontology	C4760994		16 Feb 2016	Finding
HP:0000630	Abnormal retinal artery morphology	Human Phenotype Ontology	C4021802		04 Apr 2018	Finding
HP:0000631	Retinal arterial tortuosity	Human Phenotype Ontology	C1867327	180000.0	19 Apr 2022	Disease
HP:0000632	Lacrimation abnormality	Human Phenotype Ontology	C4021801		16 Feb 2016	Finding
HP:0000633	Decreased lacrimation	Human Phenotype Ontology	C0235857		16 Feb 2016	Finding
HP:0000634	Impaired ocular abduction	Human Phenotype Ontology	C1846462		16 Feb 2016	Finding
HP:0000635	Blue irides	Human Phenotype Ontology	C0578626		16 Feb 2016	Finding
HP:0000636	Upper eyelid coloboma	Human Phenotype Ontology	C1863872		16 Feb 2016	Finding
HP:0000637	Long palpebral fissure	Human Phenotype Ontology	C1849340		16 Feb 2016	Finding
HP:0000639	Nystagmus	Human Phenotype Ontology	C0028738		16 Feb 2016	Finding
HP:0000640	Gaze-evoked nystagmus	Human Phenotype Ontology	C0271390		16 Feb 2016	Finding
HP:0000641	Dysmetric saccades	Human Phenotype Ontology	C1836392		16 Feb 2016	Finding
HP:0000642	Red-green dyschromatopsia	Human Phenotype Ontology	C0155016		16 Feb 2016	Finding
HP:0000643	Blepharospasm	Human Phenotype Ontology	C0005747	606798.0	16 Feb 2016	Finding
HP:0000646	Amblyopia	Human Phenotype Ontology	C0002418		16 Feb 2016	Finding
HP:0000647	Sclerocornea	Human Phenotype Ontology	C1853235		16 Feb 2016	Finding
HP:0000648	Optic atrophy	Human Phenotype Ontology	C0029124		16 Feb 2016	Disease
HP:0000649	Abnormality of visual evoked potentials	Human Phenotype Ontology	C0522214		16 Feb 2016	Finding
HP:0000650	Abnormal amplitude of pattern reversal visual evoked potentials	Human Phenotype Ontology	C4025834		16 Feb 2016	Finding
HP:0000651	Diplopia	Human Phenotype Ontology	C0012569		16 Feb 2016	Finding
HP:0000652	Lower eyelid coloboma	Human Phenotype Ontology	C1837826		16 Feb 2016	Finding
HP:0000653	Sparse eyelashes	Human Phenotype Ontology	C1843300		16 Feb 2016	Finding
HP:0000654	Decreased light- and dark-adapted electroretinogram amplitude	Human Phenotype Ontology	C1839025		16 Feb 2016	Finding
HP:0000656	Ectropion	Human Phenotype Ontology	C0013592		16 Feb 2016	Finding
HP:0000657	Oculomotor apraxia	Human Phenotype Ontology	C3489733		16 Feb 2016	Finding
HP:0000658	Eyelid apraxia	Human Phenotype Ontology	C1142448		16 Feb 2016	Finding
HP:0000660	Lipemia retinalis	Human Phenotype Ontology	C0339477		16 Feb 2016	Finding
HP:0000661	Palpebral fissure narrowing on adduction	Human Phenotype Ontology	C1846465		16 Feb 2016	Finding
HP:0000662	Night blindness	Human Phenotype Ontology	C0028077		19 Apr 2022	Disease
HP:0000664	Synophrys	Human Phenotype Ontology	C0431447		16 Feb 2016	Finding
HP:0000666	Horizontal nystagmus	Human Phenotype Ontology	C0271385		16 Feb 2016	Finding
HP:0000667	Phthisis bulbi	Human Phenotype Ontology	C0271007		16 Feb 2016	Finding
HP:0000670	Carious teeth	Human Phenotype Ontology	C0011334		16 Feb 2016	Finding
HP:0000674	Anodontia	Human Phenotype Ontology	C0399352		16 Feb 2016	Finding
HP:0000675	Macrodontia of permanent maxillary central incisor	Human Phenotype Ontology	C1835095		16 Feb 2016	Finding
HP:0000676	Abnormality of the incisor	Human Phenotype Ontology	C4025833		16 Feb 2016	Finding
HP:0000677	Oligodontia	Human Phenotype Ontology	C4082304		16 Feb 2016	Finding
HP:0000678	Dental crowding	Human Phenotype Ontology	C0040433		16 Feb 2016	Finding
HP:0000679	Taurodontism	Human Phenotype Ontology	C0266039	272700.0	19 Apr 2022	Disease
HP:0000680	Delayed eruption of primary teeth	Human Phenotype Ontology	C1849538		16 Feb 2016	Finding
HP:0000682	Abnormal dental enamel morphology	Human Phenotype Ontology	C4021800		18 Nov 2021	Finding
HP:0000683	Grayish enamel	Human Phenotype Ontology	C1854783		16 Feb 2016	Finding
HP:0000684	Delayed eruption of teeth	Human Phenotype Ontology	C0239174		16 Feb 2016	Finding
HP:0000685	Hypoplasia of teeth	Human Phenotype Ontology	C0235357		16 Feb 2016	Finding
HP:0000687	Widely spaced teeth	Human Phenotype Ontology	C1844813		16 Feb 2016	Finding
HP:0000689	Dental malocclusion	Human Phenotype Ontology	C0024636		16 Feb 2016	Finding
HP:0000690	Agenesis of maxillary lateral incisor	Human Phenotype Ontology	C1849950		16 Feb 2016	Finding
HP:0000691	Microdontia	Human Phenotype Ontology	C0240340		16 Feb 2016	Finding
HP:0000692	Tooth malposition	Human Phenotype Ontology	C1852504		18 Nov 2021	Finding
HP:0000695	Natal tooth	Human Phenotype Ontology	C0027443	187050.0	16 Feb 2016	Disease
