DiseaseID	a	b	DiseaseName	c	d	link
DOID:3493	AC069363.1	AC069363.1	Signet ring cell adenocarcinoma	3.864	1.932	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AC069363.1&type2=-26&id2=DOID:3493
DOID:0050861	AC069363.1	AC069363.1	Colorectal adenocarcinoma	3.018	1.509	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AC069363.1&type2=-26&id2=DOID:0050861
DOID:12663	AC073072.5	AC073072.5	Blastomycosis	4.295	2.148	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AC073072.5&type2=-26&id2=DOID:12663
DOID:3721	AC079779.5	AC079779.5	Plasmacytoma	3.082	1.541	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AC079779.5&type2=-26&id2=DOID:3721
DOID:3121	AC084082.3	AC084082.3	Gallbladder cancer	3.153	1.576	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AC084082.3&type2=-26&id2=DOID:3121
DOID:3907	AC090044.2	AC090044.2	Lung squamous cell carcinoma	3.061	1.531	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AC090044.2&type2=-26&id2=DOID:3907
DOID:519	AC105393.1	AC105393.1	Aortitis	3.472	1.736	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AC105393.1&type2=-26&id2=DOID:519
DOID:0060476	AC105461.1	AC105461.1	Perlman syndrome	4.951	2.475	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AC105461.1&type2=-26&id2=DOID:0060476
DOID:5403	AC131097.4	AC131097.4	Microcystic adenoma	3.661	1.83	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AC131097.4&type2=-26&id2=DOID:5403
DOID:12361	AC140912.1	AC140912.1	Graves' disease	3.565	1.782	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AC140912.1&type2=-26&id2=DOID:12361
DOID:7998	AC140912.1	AC140912.1	Hyperthyroidism	3.508	1.754	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AC140912.1&type2=-26&id2=DOID:7998
DOID:0080688	AC159540.1	AC159540.1	Mosaic variegated aneuploidy syndrome	5.042	2.521	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AC159540.1&type2=-26&id2=DOID:0080688
DOID:9857	ACA59	ACA59	Interstitial keratitis	3.408	1.704	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ACA59&type2=-26&id2=DOID:9857
DOID:0060216	ACA59	ACA59	Cogan syndrome	3.308	1.654	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ACA59&type2=-26&id2=DOID:0060216
DOID:3908	ACTA2-AS1	ACTA2-AS1	Lung non-small cell carcinoma	3.191	1.596	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ACTA2-AS1&type2=-26&id2=DOID:3908
DOID:13608	ADD3-AS1	ADD3-AS1	Biliary atresia	4.47	2.235	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ADD3-AS1&type2=-26&id2=DOID:13608
DOID:1107	ADNP-AS1	ADNP-AS1	Esophageal carcinoma	3.228	1.614	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ADNP-AS1&type2=-26&id2=DOID:1107
DOID:5015	AF064858.6	AF064858.6	Fibrolamellar carcinoma	3.732	1.866	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AF064858.6&type2=-26&id2=DOID:5015
DOID:0070322	AF064858.6	AF064858.6	Childhood hepatocellular carcinoma	3.435	1.718	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AF064858.6&type2=-26&id2=DOID:0070322
DOID:10458	AF131217.1	AF131217.1	Legionellosis	3.306	1.653	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AF131217.1&type2=-26&id2=DOID:10458
DOID:986	AF131217.1	AF131217.1	Alopecia areata	3.248	1.624	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AF131217.1&type2=-26&id2=DOID:986
DOID:974	AFAP1-AS1	AFAP1-AS1	Upper respiratory tract disease	4.081	2.04	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AFAP1-AS1&type2=-26&id2=DOID:974
DOID:0060262	AFAP1-AS1	AFAP1-AS1	Gallbladder disease	3.709	1.855	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AFAP1-AS1&type2=-26&id2=DOID:0060262
DOID:9206	AFAP1-AS1	AFAP1-AS1	Barrett's esophagus	3.699	1.85	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AFAP1-AS1&type2=-26&id2=DOID:9206
DOID:5295	AFAP1-AS1	AFAP1-AS1	Intestinal disease	3.525	1.762	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AFAP1-AS1&type2=-26&id2=DOID:5295
DOID:26	AFAP1-AS1	AFAP1-AS1	Pancreas disease	3.296	1.648	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AFAP1-AS1&type2=-26&id2=DOID:26
DOID:5572	AIRN	AIRN	Beckwith-Wiedemann syndrome	3.11	1.555	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AIRN&type2=-26&id2=DOID:5572
DOID:0060558	AL132709.8	AL132709.8	Lethal congenital contracture syndrome	3.967	1.983	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AL132709.8&type2=-26&id2=DOID:0060558
DOID:3312	AL157359.3	AL157359.3	Bipolar disorder	3.483	1.742	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AL157359.3&type2=-26&id2=DOID:3312
DOID:10608	AP001057.1	AP001057.1	Celiac disease	3.227	1.614	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AP001057.1&type2=-26&id2=DOID:10608
DOID:0050156	AP003419.16	AP003419.16	Idiopathic pulmonary fibrosis	3.431	1.715	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AP003419.16&type2=-26&id2=DOID:0050156
DOID:1094	AP006621.5	AP006621.5	Attention deficit hyperactivity disorder	3.139	1.57	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AP006621.5&type2=-26&id2=DOID:1094
DOID:0080850	AP4B1-AS1	AP4B1-AS1	Pemphigus foliaceus	3.516	1.758	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AP4B1-AS1&type2=-26&id2=DOID:0080850
DOID:0060851	AP4B1-AS1	AP4B1-AS1	Pemphigus vulgaris	3.099	1.549	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=AP4B1-AS1&type2=-26&id2=DOID:0060851
DOID:0111676	APTR	APTR	High molecular weight kininogen deficiency	3.864	1.932	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=APTR&type2=-26&id2=DOID:0111676
DOID:11121	ARHGEF26-AS1	ARHGEF26-AS1	Pulpitis	3.074	1.537	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ARHGEF26-AS1&type2=-26&id2=DOID:11121
DOID:0110826	ARHGEF26-AS1	ARHGEF26-AS1	Usher syndrome type 1	3.029	1.514	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ARHGEF26-AS1&type2=-26&id2=DOID:0110826
DOID:1849	ARNTL2-AS1	ARNTL2-AS1	Cannabis dependence	3.601	1.801	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ARNTL2-AS1&type2=-26&id2=DOID:1849
DOID:0080597	ARRDC1-AS1	ARRDC1-AS1	Kleefstra syndrome	3.282	1.641	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ARRDC1-AS1&type2=-26&id2=DOID:0080597
DOID:0050753	ATXN8OS	ATXN8OS	Cerebellar ataxia	5.391	2.695	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ATXN8OS&type2=-26&id2=DOID:0050753
DOID:0090104	ATXN8OS	ATXN8OS	Huntington's disease-like 2	5.015	2.508	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ATXN8OS&type2=-26&id2=DOID:0090104
DOID:11722	ATXN8OS	ATXN8OS	Myotonic dystrophy type 1	4.263	2.132	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ATXN8OS&type2=-26&id2=DOID:11722
DOID:0050759	ATXN8OS	ATXN8OS	Myotonic dystrophy type 2	4.106	2.053	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ATXN8OS&type2=-26&id2=DOID:0050759
DOID:0050879	ATXN8OS	ATXN8OS	Fragile X-associated tremor/ataxia syndrome	3.858	1.929	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ATXN8OS&type2=-26&id2=DOID:0050879
DOID:14261	ATXN8OS	ATXN8OS	Fragile X syndrome	3.698	1.849	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ATXN8OS&type2=-26&id2=DOID:14261
DOID:480	ATXN8OS	ATXN8OS	Movement disease	3.595	1.798	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ATXN8OS&type2=-26&id2=DOID:480
DOID:12858	ATXN8OS	ATXN8OS	Huntington's disease	3.564	1.782	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ATXN8OS&type2=-26&id2=DOID:12858
DOID:332	ATXN8OS	ATXN8OS	Amyotrophic lateral sclerosis	3.325	1.663	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ATXN8OS&type2=-26&id2=DOID:332
DOID:11555	ATXN8OS	ATXN8OS	Fuchs' endothelial dystrophy	3.109	1.554	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ATXN8OS&type2=-26&id2=DOID:11555
DOID:12707	ATXN8OS	ATXN8OS	Myoclonic cerebellar dyssynergia	3.021	1.51	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ATXN8OS&type2=-26&id2=DOID:12707
DOID:10652	BACE1-AS	BACE1-AS	Alzheimer's disease	4.751	2.375	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BACE1-AS&type2=-26&id2=DOID:10652
DOID:11983	BACE1-AS	BACE1-AS	Prader-Willi syndrome	3.192	1.596	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BACE1-AS&type2=-26&id2=DOID:11983
DOID:1307	BACE1-AS	BACE1-AS	Dementia	3.178	1.589	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BACE1-AS&type2=-26&id2=DOID:1307
DOID:0050951	BACE1-AS	BACE1-AS	Hereditary ataxia	3.08	1.54	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BACE1-AS&type2=-26&id2=DOID:0050951
DOID:3354	BAIAP2-AS1	BAIAP2-AS1	Fibrosarcoma of bone	3.402	1.701	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BAIAP2-AS1&type2=-26&id2=DOID:3354
DOID:0070078	BAIAP2-AS1	BAIAP2-AS1	Schizophrenia 2	3.075	1.537	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BAIAP2-AS1&type2=-26&id2=DOID:0070078
DOID:5614	BANCR	BANCR	Eye disease	3.218	1.609	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BANCR&type2=-26&id2=DOID:5614
DOID:1612	BCAR4	BCAR4	Breast cancer	4.24	2.12	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BCAR4&type2=-26&id2=DOID:1612
DOID:9256	BCAR4	BCAR4	Colorectal cancer	3.338	1.669	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BCAR4&type2=-26&id2=DOID:9256
DOID:1324	BCAR4	BCAR4	Lung cancer	3.302	1.651	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BCAR4&type2=-26&id2=DOID:1324
DOID:305	BCAR4	BCAR4	Carcinoma	3.301	1.65	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BCAR4&type2=-26&id2=DOID:305
DOID:10534	BCAR4	BCAR4	Stomach cancer	3.262	1.631	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BCAR4&type2=-26&id2=DOID:10534
DOID:10283	BCAR4	BCAR4	Prostate cancer	3.103	1.552	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BCAR4&type2=-26&id2=DOID:10283
DOID:170	BCAR4	BCAR4	Endocrine gland cancer	3.054	1.527	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BCAR4&type2=-26&id2=DOID:170
DOID:0060225	BCDIN3D-AS1	BCDIN3D-AS1	3MC syndrome	3.993	1.996	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BCDIN3D-AS1&type2=-26&id2=DOID:0060225
DOID:3390	BCDIN3D-AS1	BCDIN3D-AS1	Palmoplantar keratosis	3.808	1.904	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BCDIN3D-AS1&type2=-26&id2=DOID:3390
DOID:4428	BCDIN3D-AS1	BCDIN3D-AS1	Dyslexia	3.801	1.901	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BCDIN3D-AS1&type2=-26&id2=DOID:4428
DOID:9409	BCDIN3D-AS1	BCDIN3D-AS1	Diabetes insipidus	3.64	1.82	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BCDIN3D-AS1&type2=-26&id2=DOID:9409
DOID:1059	BCYRN1	BCYRN1	Intellectual disability	3.351	1.675	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BCYRN1&type2=-26&id2=DOID:1059
DOID:0050147	BDNF-AS	BDNF-AS	Otomycosis	4.088	2.044	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BDNF-AS&type2=-26&id2=DOID:0050147
DOID:5419	BDNF-AS	BDNF-AS	Schizophrenia	3.18	1.59	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BDNF-AS&type2=-26&id2=DOID:5419
DOID:1932	BDNF-AS	BDNF-AS	Angelman syndrome	3.068	1.534	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BDNF-AS&type2=-26&id2=DOID:1932
DOID:3602	BDNF-AS	BDNF-AS	Toxic encephalopathy	3.001	1.5	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BDNF-AS&type2=-26&id2=DOID:3602
DOID:10348	BPESC1	BPESC1	Blepharophimosis	3.729	1.864	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BPESC1&type2=-26&id2=DOID:10348
DOID:234	BVES-AS1	BVES-AS1	Colon adenocarcinoma	3.483	1.741	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=BVES-AS1&type2=-26&id2=DOID:234
DOID:898	C11orf39	C11orf39	Autosomal dominant polycystic kidney disease	3.341	1.67	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C11orf39&type2=-26&id2=DOID:898
DOID:3292	C15orf59-AS1	C15orf59-AS1	Monkeypox	3.088	1.544	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C15orf59-AS1&type2=-26&id2=DOID:3292
DOID:0111167	C18orf15	C18orf15	Dyggve-Melchior-Clausen disease	4.492	2.246	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C18orf15&type2=-26&id2=DOID:0111167
DOID:0060244	C18orf15	C18orf15	Specific language impairment	3.398	1.699	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C18orf15&type2=-26&id2=DOID:0060244
DOID:11830	C1QTNF9B-AS1	C1QTNF9B-AS1	Myopia	3.326	1.663	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C1QTNF9B-AS1&type2=-26&id2=DOID:11830
DOID:5434	C2-AS1	C2-AS1	Scrapie	3.181	1.59	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C2-AS1&type2=-26&id2=DOID:5434
DOID:9672	C20orf187	C20orf187	Noma	3.718	1.859	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C20orf187&type2=-26&id2=DOID:9672
DOID:0050767	C20orf203	C20orf203	Midface dysplasia	4.507	2.254	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C20orf203&type2=-26&id2=DOID:0050767
DOID:0110653	C20orf203	C20orf203	Long QT syndrome 12	3.261	1.63	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C20orf203&type2=-26&id2=DOID:0110653
DOID:11175	C20orf203	C20orf203	Enophthalmos	3.129	1.565	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C20orf203&type2=-26&id2=DOID:11175
DOID:4471	C21orf62-AS1	C21orf62-AS1	Chromophobe renal cell carcinoma	3.441	1.72	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C21orf62-AS1&type2=-26&id2=DOID:4471
DOID:4006	C21orf91-OT1	C21orf91-OT1	Bladder urothelial carcinoma	3.263	1.632	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C21orf91-OT1&type2=-26&id2=DOID:4006
DOID:0080354	C22orf34	C22orf34	Phelan-McDermid syndrome	3.084	1.542	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C22orf34&type2=-26&id2=DOID:0080354
DOID:7602	C4A-AS1	C4A-AS1	Conventional osteosarcoma	3.454	1.727	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C4A-AS1&type2=-26&id2=DOID:7602
DOID:6255	C5orf66-AS1	C5orf66-AS1	Growth hormone secreting pituitary adenoma	3.229	1.615	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C5orf66-AS1&type2=-26&id2=DOID:6255
DOID:3927	C5orf66-AS1	C5orf66-AS1	Pelvic lipomatosis	3.124	1.562	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C5orf66-AS1&type2=-26&id2=DOID:3927
DOID:5394	C5orf66-AS1	C5orf66-AS1	Prolactinoma	3.06	1.53	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C5orf66-AS1&type2=-26&id2=DOID:5394
DOID:0060308	C8orf17	C8orf17	Autosomal recessive non-syndromic intellectual disability	4.218	2.109	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C8orf17&type2=-26&id2=DOID:0060308
DOID:0110281	C8orf17	C8orf17	Autosomal recessive limb-girdle muscular dystrophy type 2G	3.133	1.566	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C8orf17&type2=-26&id2=DOID:0110281
DOID:14762	C8orf37-AS1	C8orf37-AS1	Calcaneonavicular coalition	4.843	2.422	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C8orf37-AS1&type2=-26&id2=DOID:14762
DOID:0080685	C9orf106	C9orf106	Aortic dissection	3.406	1.703	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C9orf106&type2=-26&id2=DOID:0080685
DOID:0080347	C9orf147	C9orf147	Malignant pheochromocytoma	4.255	2.127	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=C9orf147&type2=-26&id2=DOID:0080347
DOID:77	CASC11	CASC11	Gastrointestinal system disease	3.238	1.619	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CASC11&type2=-26&id2=DOID:77
DOID:769	CASC15	CASC15	Neuroblastoma	4.774	2.387	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CASC15&type2=-26&id2=DOID:769
DOID:1909	CASC15	CASC15	Melanoma	3.152	1.576	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CASC15&type2=-26&id2=DOID:1909
DOID:5041	CBR3-AS1	CBR3-AS1	Esophageal cancer	3.12	1.56	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CBR3-AS1&type2=-26&id2=DOID:5041
DOID:1793	CCAT1	CCAT1	Pancreatic cancer	3.238	1.619	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CCAT1&type2=-26&id2=DOID:1793
DOID:4362	CCAT1	CCAT1	Cervical cancer	3.177	1.589	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CCAT1&type2=-26&id2=DOID:4362
DOID:2394	CCAT1	CCAT1	Ovarian cancer	3.064	1.532	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CCAT1&type2=-26&id2=DOID:2394
DOID:9370	CCDC18-AS1	CCDC18-AS1	Exophthalmos	3.255	1.627	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CCDC18-AS1&type2=-26&id2=DOID:9370
DOID:319	CCDC26	CCDC26	Spinal cord disease	3.514	1.757	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CCDC26&type2=-26&id2=DOID:319
DOID:0080001	CCDC26	CCDC26	Bone disease	3.461	1.731	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CCDC26&type2=-26&id2=DOID:0080001
DOID:3012	CCDC26	CCDC26	Li-Fraumeni syndrome	3.248	1.624	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CCDC26&type2=-26&id2=DOID:3012
DOID:4624	CCDC26	CCDC26	Ollier disease	3.236	1.618	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CCDC26&type2=-26&id2=DOID:4624
DOID:0060398	CDIPT-AS1	CDIPT-AS1	Chromosome 16p11.2 deletion syndrome	4.279	2.14	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CDIPT-AS1&type2=-26&id2=DOID:0060398
DOID:2127	CDIPT-AS1	CDIPT-AS1	Brain germinoma	3.558	1.779	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CDIPT-AS1&type2=-26&id2=DOID:2127
DOID:4439	CDIPT-AS1	CDIPT-AS1	Central nervous system germ cell tumor	3.475	1.738	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CDIPT-AS1&type2=-26&id2=DOID:4439
DOID:0050958	CDKN1A-AS1	CDKN1A-AS1	Spinocerebellar ataxia type 7	3.273	1.637	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CDKN1A-AS1&type2=-26&id2=DOID:0050958
DOID:3933	CDKN2A-AS1	CDKN2A-AS1	Anterior compartment syndrome	3.72	1.86	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CDKN2A-AS1&type2=-26&id2=DOID:3933
DOID:1686	CDKN2B-AS1	CDKN2B-AS1	Glaucoma	4.979	2.489	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CDKN2B-AS1&type2=-26&id2=DOID:1686
DOID:6713	CDKN2B-AS1	CDKN2B-AS1	Cerebrovascular disease	4.545	2.273	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CDKN2B-AS1&type2=-26&id2=DOID:6713
DOID:3627	CDKN2B-AS1	CDKN2B-AS1	Aortic aneurysm	4.412	2.206	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CDKN2B-AS1&type2=-26&id2=DOID:3627
DOID:824	CDKN2B-AS1	CDKN2B-AS1	Periodontitis	3.83	1.915	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CDKN2B-AS1&type2=-26&id2=DOID:824
DOID:0050830	CDKN2B-AS1	CDKN2B-AS1	Peripheral artery disease	3.508	1.754	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CDKN2B-AS1&type2=-26&id2=DOID:0050830
DOID:0111511	CDKN2B-AS1	CDKN2B-AS1	Melanoma and neural system tumor syndrome	3.379	1.69	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CDKN2B-AS1&type2=-26&id2=DOID:0111511
DOID:240	CDKN2B-AS1	CDKN2B-AS1	Iris disease	3.082	1.541	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CDKN2B-AS1&type2=-26&id2=DOID:240
DOID:0112237	CDRT7	CDRT7	Lissencephaly 1	3.276	1.638	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CDRT7&type2=-26&id2=DOID:0112237
DOID:4297	CECR3	CECR3	Scimitar syndrome	3.121	1.56	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CECR3&type2=-26&id2=DOID:4297
DOID:12935	CEP83-AS1	CEP83-AS1	Alcoholic cardiomyopathy	3.091	1.545	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CEP83-AS1&type2=-26&id2=DOID:12935
DOID:11615	CH507-210P18.1	CH507-210P18.1	Penile cancer	3.343	1.671	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CH507-210P18.1&type2=-26&id2=DOID:11615
DOID:3687	CH507-513H4.4	CH507-513H4.4	MELAS syndrome	3.218	1.609	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CH507-513H4.4&type2=-26&id2=DOID:3687
DOID:3852	CIRBP-AS1	CIRBP-AS1	Peutz-Jeghers syndrome	3.38	1.69	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CIRBP-AS1&type2=-26&id2=DOID:3852
DOID:0060321	CIRBP-AS1	CIRBP-AS1	Umbilical hernia	3.027	1.514	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CIRBP-AS1&type2=-26&id2=DOID:0060321
DOID:0050581	CISTR	CISTR	Brachydactyly	3.803	1.902	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CISTR&type2=-26&id2=DOID:0050581
DOID:0111247	CISTR	CISTR	Hypertension and brachydactyly syndrome	3.488	1.744	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CISTR&type2=-26&id2=DOID:0111247
DOID:0060451	CISTR	CISTR	Meesmann corneal dystrophy	3.236	1.618	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CISTR&type2=-26&id2=DOID:0060451
DOID:0050454	CISTR	CISTR	Periventricular nodular heterotopia	3.204	1.602	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CISTR&type2=-26&id2=DOID:0050454
DOID:11432	CKMT2-AS1	CKMT2-AS1	Endometriosis of ovary	4.279	2.139	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=CKMT2-AS1&type2=-26&id2=DOID:11432
