diseaseId	name	vocabulary	code	vocabularyName
UMLS:C3150754	GLYCOGEN STORAGE DISEASE XV	DO	0050579	glycogen storage disease XV
UMLS:C1313885	Hereditary edema of legs	DO	0050580	hereditary lymphedema
UMLS:C1704423	Milroy Disease	DO	0050580	hereditary lymphedema
UMLS:C0040953	Trichotillomania	DO	0050587	trichotillomania
UMLS:C0751951	Central Core Myopathy (disorder)	DO	0050588	muscular dystrophy-dystroglycanopathy
UMLS:C3150415	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 1	DO	0050588	muscular dystrophy-dystroglycanopathy
UMLS:C0270960	Congenital myopathy (disorder)	DO	0050588	muscular dystrophy-dystroglycanopathy
UMLS:C2875316	Myotubular (centronuclear) myopathy	DO	0050588	muscular dystrophy-dystroglycanopathy
UMLS:C4015184	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 12	DO	0050588	muscular dystrophy-dystroglycanopathy
UMLS:C3150416	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 2	DO	0050588	muscular dystrophy-dystroglycanopathy
UMLS:C0270962	Multi-core congenital myopathy	DO	0050588	muscular dystrophy-dystroglycanopathy
UMLS:C0206157	Myopathies, Nemaline	DO	0050588	muscular dystrophy-dystroglycanopathy
UMLS:C3809221	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 14	DO	0050588	muscular dystrophy-dystroglycanopathy
UMLS:C3150412	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 3	DO	0050588	muscular dystrophy-dystroglycanopathy
UMLS:C2751052	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITHOUT MENTAL RETARDATION), TYPE B, 4	DO	0050588	muscular dystrophy-dystroglycanopathy
UMLS:C0546264	Congenital Fiber Type Disproportion	DO	0050588	muscular dystrophy-dystroglycanopathy
UMLS:C0021390	Inflammatory Bowel Diseases	DO	0050589	inflammatory bowel disease
UMLS:C0027947	Neutropenia	DO	0050590	severe congenital neutropenia
UMLS:C0001824	Agranulocytosis	DO	0050590	severe congenital neutropenia
UMLS:C1853118	Severe congenital neutropenia	DO	0050590	severe congenital neutropenia
UMLS:C4290088	decreased absolute neurophile count (ANC)	DO	0050590	severe congenital neutropenia
UMLS:C1835492	TOOTH AGENESIS, SELECTIVE, 4 (disorder)	DO	0050591	tooth agenesis
UMLS:C1970117	Tooth Agenesis, Selective, With Orofacial Cleft	DO	0050591	tooth agenesis
UMLS:C1970118	Hypodontia Oligodontia with Orofacial Cleft	DO	0050591	tooth agenesis
UMLS:C0399352	Developmental absence of tooth	DO	0050591	tooth agenesis
UMLS:C1835493	Succedaneous Teeth, Agenesis Of	DO	0050591	tooth agenesis
UMLS:C4082304	Oligodontia	DO	0050591	tooth agenesis
UMLS:C1858210	Tooth Agenesis, Selective, 5	DO	0050591	tooth agenesis
UMLS:C0020608	Hypodontia	DO	0050591	tooth agenesis
UMLS:C1865092	TOOTH AGENESIS, SELECTIVE, 2 (disorder)	DO	0050591	tooth agenesis
UMLS:C3489529	Tooth Agenesis, Familial	DO	0050591	tooth agenesis
UMLS:C1970757	Tooth Agenesis, Selective, X-Linked, 1	DO	0050591	tooth agenesis
UMLS:C1970291	Tooth Agenesis, Selective, 3	DO	0050591	tooth agenesis
UMLS:C0432195	Short rib dysplasia	DO	0050592	asphyxiating thoracic dystrophy
UMLS:C2910340	Asphyxiating thoracic dysplasia [Jeune]	DO	0050592	asphyxiating thoracic dystrophy
UMLS:C0265275	Jeune thoracic dystrophy	DO	0050592	asphyxiating thoracic dystrophy
UMLS:C2751316	Glaucoma 3, Primary Congenital, D	DO	0050593	primary congenital glaucoma
UMLS:C0152073	Taenia saginata infection	DO	0050596	taeniasis
UMLS:C0036329	Schistosomiasis japonica	DO	0050597	intestinal schistosomiasis
UMLS:C0242497	Intestinal schistosomiasis	DO	0050597	intestinal schistosomiasis
UMLS:C0036323	Schistosomiasis	DO	0050597	intestinal schistosomiasis
UMLS:C0036330	Schistosomiasis mansoni	DO	0050597	intestinal schistosomiasis
UMLS:C1838099	ABCD syndrome	DO	0050600	ABCD syndrome
UMLS:C1863204	ADULT SYNDROME	DO	0050601	ADULT syndrome
UMLS:C0271742	Glucocorticoid deficiency with achalasia	DO	0050602	triple-A syndrome
UMLS:C0265559	Acheiropodia	DO	0050603	acheiropody
UMLS:C1843096	Acrocapitofemoral Dysplasia	DO	0050604	acrocapitofemoral dysplasia
UMLS:C0221036	Acrodermatitis enteropathica	DO	0050605	acrodermatitis enteropathica
UMLS:C0265971	Acrokeratosis Verruciformis of Hopf	DO	0050606	acrokeratosis verruciformis
UMLS:C0030470	Paranasal Sinus Neoplasms	DO	0050619	paranasal sinus cancer
UMLS:C1858496	Advanced Sleep-Phase Syndrome, Familial	DO	0050628	advanced sleep phase syndrome
UMLS:C0477365	Other specified degenerative diseases of nervous system	DO	0050629	Aicardi-Goutieres syndrome
UMLS:C3539013	AICARDI-GOUTIERES SYNDROME 6	DO	0050629	Aicardi-Goutieres syndrome
UMLS:C0393591	AICARDI-GOUTIERES SYNDROME	DO	0050629	Aicardi-Goutieres syndrome
UMLS:C0796126	AICARDI-GOUTIERES SYNDROME 1	DO	0050629	Aicardi-Goutieres syndrome
UMLS:C3150315	AICARDI-GOUTIERES SYNDROME 1, AUTOSOMAL DOMINANT	DO	0050629	Aicardi-Goutieres syndrome
UMLS:C1835916	AICARDI-GOUTIERES SYNDROME 3	DO	0050629	Aicardi-Goutieres syndrome
UMLS:C3489724	Aicardi-Goutieres Syndrome 2	DO	0050629	Aicardi-Goutieres syndrome
UMLS:C2749659	AICARDI-GOUTIERES SYNDROME 5 (disorder)	DO	0050629	Aicardi-Goutieres syndrome
UMLS:C1835912	AICARDI-GOUTIERES SYNDROME 4	DO	0050629	Aicardi-Goutieres syndrome
UMLS:C3888244	AICARDI-GOUTIERES SYNDROME 7	DO	0050629	Aicardi-Goutieres syndrome
UMLS:C0268505	Ocular albinism, type II	DO	0050630	Aland Island eye disease
UMLS:C0795889	Allan-Herndon-Dudley syndrome (AHDS)	DO	0050631	Allan-Herndon-Dudley syndrome
UMLS:C0078918	Albinism, Oculocutaneous	DO	0050632	oculocutaneous albinism
UMLS:C0001916	Albinism	DO	0050632	oculocutaneous albinism
UMLS:C0342684	Ocular albinism, type I	DO	0050633	ocular albinism
UMLS:C0078917	Albinism, Ocular	DO	0050633	ocular albinism
UMLS:C1859877	Alopecia universalis congenita	DO	0050634	alopecia universalis
UMLS:C0338488	Alternating hemiplegia of childhood	DO	0050635	alternating hemiplegia of childhood
UMLS:C3549447	ALTERNATING HEMIPLEGIA OF CHILDHOOD 1	DO	0050635	alternating hemiplegia of childhood
UMLS:C3553788	ALTERNATING HEMIPLEGIA OF CHILDHOOD 2	DO	0050635	alternating hemiplegia of childhood
UMLS:C0027765	nervous system disorder	DO	0050635	alternating hemiplegia of childhood
UMLS:C0268389	Amyloidosis, familial visceral	DO	0050636	familial visceral amyloidosis
UMLS:C2751493	Cerebral Amyloid Angiopathy, Gsn-Related	DO	0050637	Finnish type amyloidosis
UMLS:C1622345	Meretoja syndrome	DO	0050637	Finnish type amyloidosis
UMLS:C1628319	Lattice corneal dystrophy Type II	DO	0050637	Finnish type amyloidosis
UMLS:C3151470	AMYLOIDOSIS, LEPTOMENINGEAL, TRANSTHYRETIN-RELATED	DO	0050638	transthyretin amyloidosis
UMLS:C2751492	AMYLOIDOSIS, HEREDITARY, TRANSTHYRETIN-RELATED	DO	0050638	transthyretin amyloidosis
UMLS:C3151471	AMYLOID CARDIOMYOPATHY, TRANSTHYRETIN-RELATED	DO	0050638	transthyretin amyloidosis
UMLS:C0268398	Familial lichen amyloidosis	DO	0050639	primary cutaneous amyloidosis
UMLS:C4551501	AMYLOIDOSIS, PRIMARY LOCALIZED CUTANEOUS, 1	DO	0050639	primary cutaneous amyloidosis
UMLS:C3151404	AMYLOIDOSIS, PRIMARY LOCALIZED CUTANEOUS, 2	DO	0050639	primary cutaneous amyloidosis
UMLS:C0268397	Amyloidosis, Primary Cutaneous	DO	0050639	primary cutaneous amyloidosis
UMLS:C4551965	ANAUXETIC DYSPLASIA 1	DO	0050640	anauxetic dysplasia 1
UMLS:C1846796	Anauxetic dysplasia	DO	0050640	anauxetic dysplasia 1
UMLS:C1849387	Rh-Null, Regulator Type	DO	0050641	Rh deficiency syndrome
UMLS:C0272052	Rh Deficiency Syndrome	DO	0050641	Rh deficiency syndrome
UMLS:C3806153	ANEMIA, HYPOCHROMIC MICROCYTIC, WITH IRON OVERLOAD 1	DO	0050642	hypochromic microcytic anemia
UMLS:C3808920	ANEMIA, HYPOCHROMIC MICROCYTIC, WITH IRON OVERLOAD 2	DO	0050642	hypochromic microcytic anemia
UMLS:C1859728	Coronary Sclerosis, Medial, of Infancy	DO	0050644	arterial calcification of infancy
UMLS:C0264955	Idiopathic arterial calcification of infancy	DO	0050644	arterial calcification of infancy
UMLS:C4551985	ARTERIAL CALCIFICATION, GENERALIZED, OF INFANCY, 1	DO	0050644	arterial calcification of infancy
UMLS:C3276161	ARTERIAL CALCIFICATION, GENERALIZED, OF INFANCY, 2	DO	0050644	arterial calcification of infancy
UMLS:C1859727	Arterial calcification of infancy	DO	0050644	arterial calcification of infancy
UMLS:C1859726	ARTERIAL TORTUOSITY SYNDROME	DO	0050645	arterial tortuosity syndrome
UMLS:C0220662	ARTHROGRYPOSIS, DISTAL, TYPE 1	DO	0050646	distal arthrogryposis
UMLS:C0265213	Distal arthrogryposis syndrome	DO	0050646	distal arthrogryposis
UMLS:C0265226	Hecht syndrome (disorder)	DO	0050646	distal arthrogryposis
UMLS:C0220666	ARTHROGRYPOSIS MULTIPLEX CONGENITA, DISTAL, TYPE IIA	DO	0050646	distal arthrogryposis
UMLS:C0265224	Freeman-Sheldon syndrome	DO	0050646	distal arthrogryposis
UMLS:C3554415	Distal arthrogryposis type 5D	DO	0050646	distal arthrogryposis
UMLS:C1861238	ARTHROGRYPOSIS, DISTAL, TYPE 10	DO	0050646	distal arthrogryposis
UMLS:C0220668	Congenital contractural arachnodactyly	DO	0050646	distal arthrogryposis
UMLS:C1862471	Arthrogryposis-like hand anomaly and sensorineural deafness	DO	0050646	distal arthrogryposis
UMLS:C1862472	Oculomelic amyoplasia	DO	0050646	distal arthrogryposis
UMLS:C3280526	ARTHROGRYPOSIS, DISTAL, TYPE 1B	DO	0050646	distal arthrogryposis
UMLS:C1834523	ARTHROGRYPOSIS, DISTAL, TYPE 2B	DO	0050646	distal arthrogryposis
UMLS:C1836756	ARTHROGRYPOSIS, DISTAL, TYPE 4 (disorder)	DO	0050646	distal arthrogryposis
UMLS:C1852597	Arthrogryposis, distal, type 2E	DO	0050646	distal arthrogryposis
UMLS:C0796028	ATAXIA, FATAL X-LINKED, WITH DEAFNESS AND LOSS OF VISION	DO	0050647	Arts syndrome
UMLS:C1850554	Atelosteogenesis type 2	DO	0050648	atelosteogenesis
UMLS:C0265283	Atelosteogenesis, type 1	DO	0050648	atelosteogenesis
UMLS:C3668942	Atelosteogenesis Type 3	DO	0050648	atelosteogenesis
UMLS:C1850555	De La Chapelle Dysplasia	DO	0050648	atelosteogenesis
UMLS:C0521802	Congenital atransferrinemia	DO	0050649	atransferrinemia
UMLS:C3277918	TRANSFERRIN SERUM LEVEL QUANTITATIVE TRAIT LOCUS 1	DO	0050649	atransferrinemia
UMLS:C1837014	Atrial Fibrillation, Familial, 3	DO	0050650	familial atrial fibrillation
UMLS:C1843687	ATRIAL FIBRILLATION, FAMILIAL, 1 (disorder)	DO	0050650	familial atrial fibrillation
UMLS:C3151431	ATRIAL FIBRILLATION, FAMILIAL, 9	DO	0050650	familial atrial fibrillation
UMLS:C3809311	ATRIAL FIBRILLATION, FAMILIAL, 13	DO	0050650	familial atrial fibrillation
UMLS:C4014269	ATRIAL FIBRILLATION, FAMILIAL, 15	DO	0050650	familial atrial fibrillation
UMLS:C3279693	ATRIAL FIBRILLATION, FAMILIAL, 11	DO	0050650	familial atrial fibrillation
UMLS:C3279695	ATRIAL FIBRILLATION, FAMILIAL, 12	DO	0050650	familial atrial fibrillation
UMLS:C2677106	Atrial Fibrillation, Familial, 7	DO	0050650	familial atrial fibrillation
UMLS:C3151464	ATRIAL FIBRILLATION, FAMILIAL, 10	DO	0050650	familial atrial fibrillation
UMLS:C3809312	ATRIAL FIBRILLATION, FAMILIAL, 14	DO	0050650	familial atrial fibrillation
UMLS:C2677294	Atrial Fibrillation, Familial, 6	DO	0050650	familial atrial fibrillation
UMLS:C1862394	Atrial Fibrillation, Familial, 4	DO	0050650	familial atrial fibrillation
UMLS:C0221215	Common atrioventricular canal	DO	0050651	atrioventricular septal defect
UMLS:C3280781	ATRIOVENTRICULAR SEPTAL DEFECT 4	DO	0050651	atrioventricular septal defect
UMLS:C3275750	ATRIOVENTRICULAR SEPTAL DEFECT 3	DO	0050651	atrioventricular septal defect
UMLS:C0014116	Endocardial Cushion Defects	DO	0050651	atrioventricular septal defect
UMLS:C1389018	Atrioventricular Septal Defect	DO	0050651	atrioventricular septal defect
UMLS:C1389016	ATRIOVENTRICULAR CANAL DEFECT	DO	0050651	atrioventricular septal defect
UMLS:C3280939	ATRIOVENTRICULAR SEPTAL DEFECT 5	DO	0050651	atrioventricular septal defect
UMLS:C0265308	Baller-Gerold syndrome	DO	0050654	Baller-Gerold syndrome
UMLS:C1855794	Bamforth syndrome	DO	0050655	Bamforth-Lazarus syndrome
UMLS:C4552078	PSEUDO-TORCH SYNDROME 1	DO	0050656	pseudo-TORCH syndrome 1
UMLS:C3489725	Pseudo-TORCH syndrome	DO	0050656	pseudo-TORCH syndrome 1
UMLS:C0265326	Bannayan-Riley-Ruvalcaba Syndrome	DO	0050657	Bannayan-Riley-Ruvalcaba syndrome
UMLS:C1834711	CEREBELLOPARENCHYMAL DISORDER VI	DO	0050657	Bannayan-Riley-Ruvalcaba syndrome
UMLS:C1866398	Proteus-Like Syndrome (disorder)	DO	0050657	Bannayan-Riley-Ruvalcaba syndrome
UMLS:C0018553	Hamartoma Syndrome, Multiple	DO	0050657	Bannayan-Riley-Ruvalcaba syndrome
UMLS:C1959582	PTEN Hamartoma Tumor Syndrome	DO	0050657	Bannayan-Riley-Ruvalcaba syndrome
UMLS:C0391826	Lhermitte-Duclos disease	DO	0050657	Bannayan-Riley-Ruvalcaba syndrome
UMLS:C0752166	Bardet-Biedl Syndrome	DO	0050657	Bannayan-Riley-Ruvalcaba syndrome
UMLS:C0869083	Other specified congenital malformation syndromes, not elsewhere classified in ICD10CM	DO	0050657	Bannayan-Riley-Ruvalcaba syndrome
UMLS:C1834712	Cerebellar Granule Cell Hypertrophy and Megalencephaly	DO	0050657	Bannayan-Riley-Ruvalcaba syndrome
UMLS:C1866376	Pten Hamartoma Tumor Syndrome With Granular Cell Tumor	DO	0050657	Bannayan-Riley-Ruvalcaba syndrome
UMLS:C0266004	Knuckle pads, leuconychia and sensorineural deafness	DO	0050658	Bart-Pumphrey syndrome
UMLS:C1843807	Basal ganglia disease, biotin-responsive	DO	0050659	biotin-responsive basal ganglia disease
UMLS:C1852406	Cutis Gyrata Syndrome of Beare And Stevenson	DO	0050660	Beare-Stevenson cutis gyrata syndrome
UMLS:C2745945	Juvenile-Onset Vitelliform Macular Dystrophy	DO	0050661	vitelliform macular dystrophy
UMLS:C4015343	MACULAR DYSTROPHY, VITELLIFORM, 5	DO	0050661	vitelliform macular dystrophy
UMLS:C4015342	MACULAR DYSTROPHY, VITELLIFORM, 4	DO	0050661	vitelliform macular dystrophy
UMLS:C1842914	Adult-Onset Vitelliform Macular Dystrophy	DO	0050661	vitelliform macular dystrophy
UMLS:C2675055	BEST VITELLIFORM MACULAR DYSTROPHY, MULTIFOCAL (disorder)	DO	0050661	vitelliform macular dystrophy
UMLS:C0339510	Vitelliform Macular Dystrophy	DO	0050661	vitelliform macular dystrophy
UMLS:C1835178	MACULAR DYSTROPHY, ATYPICAL VITELLIFORM	DO	0050661	vitelliform macular dystrophy
UMLS:C4551953	MACULAR DYSTROPHY, VITELLIFORM, 1	DO	0050661	vitelliform macular dystrophy
UMLS:C3888198	BESTROPHINOPATHY, AUTOSOMAL RECESSIVE	DO	0050662	bestrophinopathy
UMLS:C2678493	BESTROPHINOPATHY	DO	0050662	bestrophinopathy
UMLS:C1834674	BETHLEM MYOPATHY 1	DO	0050663	Bethlem myopathy
UMLS:C1859486	BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY	DO	0050664	Bietti crystalline corneoretinal dystrophy
UMLS:C0394005	Ataxic cerebral palsy	DO	0050670	ataxic cerebral palsy
UMLS:C2676770	Birk-Barel Mental Retardation Dysmorphism Syndrome	DO	0050675	Birk-Barel syndrome
UMLS:C0346010	Multiple fibrofolliculomas	DO	0050676	Birt-Hogg-Dube syndrome
UMLS:C0266006	Pili torti-deafness syndrome	DO	0050677	Bjornstad syndrome
UMLS:C1861303	SYNOVITIS, GRANULOMATOUS, WITH UVEITIS AND CRANIAL NEUROPATHIES (disorder)	DO	0050678	Blau syndrome
UMLS:C0339537	Cone monochromatism	DO	0050679	blue cone monochromacy
UMLS:C3887937	CONE DYSTROPHY 5, X-LINKED	DO	0050679	blue cone monochromacy
UMLS:C0432201	Boomerang dysplasia	DO	0050680	Boomerang dysplasia
UMLS:C0265339	Borjeson-Forssman-Lehmann syndrome	DO	0050681	Borjeson-Forssman-Lehmann syndrome
UMLS:C1832216	Bosley-Salih-Alorainy Syndrome	DO	0050682	Athabaskan brainstem dysgenesis syndrome
UMLS:C1832215	Athabaskan brainstem dysgenesis	DO	0050682	Athabaskan brainstem dysgenesis syndrome
UMLS:C1843816	Bothnia Retinal Dystrophy	DO	0050683	Bothnia retinal dystrophy
UMLS:C1859405	Bowen-Conradi syndrome	DO	0050684	Bowen-Conradi syndrome
UMLS:C4310807	BRACHYDACTYLY-SYNDACTYLY-OLIGODACTYLY SYNDROME	DO	0050689	brachydactyly-syndactyly syndrome
UMLS:C1853137	BRACHYDACTYLY-SYNDACTYLY SYNDROME	DO	0050689	brachydactyly-syndactyly syndrome
UMLS:C0432228	Brachyolmia	DO	0050690	brachyolmia
UMLS:C0432227	Brachyolmia Type 3	DO	0050690	brachyolmia
UMLS:C3159322	SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE	DO	0050690	brachyolmia
UMLS:C0376524	Branchio-Oculo-Facial Syndrome	DO	0050691	branchiooculofacial syndrome
UMLS:C1832918	Brody myopathy	DO	0050692	Brody myopathy
UMLS:C1857941	Brooke-Spiegler syndrome	DO	0050693	Brooke-Spiegler syndrome
UMLS:C0796274	Brown-Vialetto-Van Laere Syndrome 1	DO	0050694	Brown-Vialetto-Van Laere syndrome
UMLS:C0008495	Chorioamnionitis	DO	0050697	chorioamnionitis
UMLS:C1839874	Low Molecular Weight Proteinuria with Hypercalciuria and Nephrocalcinosis	DO	0050699	Dent disease
UMLS:C0878681	Dent's disease	DO	0050699	Dent disease
UMLS:C1848336	Dent disease 1	DO	0050699	Dent disease
UMLS:C1845167	Dent Disease 2	DO	0050699	Dent disease
UMLS:C0033141	Cardiomyopathies, Primary	DO	0050700	cardiomyopathy
UMLS:C0036529	Myocardial Diseases, Secondary	DO	0050700	cardiomyopathy
UMLS:C0878544	Cardiomyopathies	DO	0050700	cardiomyopathy
UMLS:C0393706	Early infantile epileptic encephalopathy with suppression bursts	DO	0050709	early infantile epileptic encephalopathy
UMLS:C0268600	3-methylcrotonyl CoA carboxylase 1 deficiency	DO	0050710	3-Methylcrotonyl-CoA carboxylase deficiency
UMLS:C1858583	HEMOSIDEROSIS, SYSTEMIC, DUE TO ACERULOPLASMINEMIA	DO	0050711	aceruloplasminemia
UMLS:C0878682	Ceruloplasmin deficiency	DO	0050711	aceruloplasminemia
UMLS:C2675179	Arginine:Glycine Amidinotransferase Deficiency	DO	0050712	AGAT deficiency
UMLS:C1858424	Cardioencephalomyopathy, Fatal Infantile, due to Cytochrome C Oxidase Deficiency	DO	0050713	fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency
UMLS:C1848561	Methylmalonic acidemia with homocystinuria	DO	0050715	methylmalonic aciduria and homocystinuria type cblC
UMLS:C4693974	METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblC TYPE, DIGENIC	DO	0050715	methylmalonic aciduria and homocystinuria type cblC
UMLS:C1848553	Homocystinuria, CblD Type, Variant 1	DO	0050716	methylmalonic aciduria and homocystinuria type cblD
UMLS:C1848554	Methylmalonic Aciduria, CblD Type, Variant 2	DO	0050716	methylmalonic aciduria and homocystinuria type cblD
UMLS:C1848552	Methylmalonic Aciduria and Homocystinuria, CblD Type	DO	0050716	methylmalonic aciduria and homocystinuria type cblD
UMLS:C1848578	METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblF TYPE (disorder)	DO	0050717	methylmalonic aciduria and homocystinuria type cblF
UMLS:C2751584	Neurodegeneration Due To Cerebral Folate Transport Deficiency	DO	0050719	cerebral folate receptor alpha deficiency
UMLS:C0268540	HHH syndrome	DO	0050720	ornithine translocase deficiency
UMLS:C1866174	Phosphoglycerate Dehydrogenase Deficiency	DO	0050722	PHGDH deficiency
UMLS:C1970253	Phosphoserine Aminotransferase Deficiency	DO	0050723	PSAT deficiency
UMLS:C1291463	Deficiency of phosphoserine phosphatase	DO	0050724	PSPH deficiency
UMLS:C0268487	Tyrosine Transaminase Deficiency Disease	DO	0050725	tyrosinemia type II
UMLS:C0268490	Tyrosinemia, Type I	DO	0050726	tyrosinemia type I
UMLS:C0268623	Tyrosinemia, Type III	DO	0050727	tyrosinemia type III
UMLS:C0268238	Triglyceride storage disease with ichthyosis	DO	0050729	neutral lipid storage disease
UMLS:C1394891	Intrinsic Factor Deficiency	DO	0050734	congenital intrinsic factor deficiency
UMLS:C0236970	Alcohol-Induced Disorders	DO	0050741	alcohol dependence
UMLS:C0001973	Alcoholic Intoxication, Chronic	DO	0050741	alcohol dependence
UMLS:C2751719	ALCOHOL DEPENDENCE, PROTECTION AGAINST	DO	0050741	alcohol dependence
UMLS:C0236664	Alcohol-Related Disorders	DO	0050741	alcohol dependence
UMLS:C3887915	AERODIGESTIVE TRACT CANCER, SQUAMOUS CELL, ALCOHOL-RELATED, PROTECTION AGAINST	DO	0050741	alcohol dependence
UMLS:C0037369	Smoking	DO	0050742	nicotine dependence
UMLS:C0028043	Nicotine Dependence	DO	0050742	nicotine dependence
UMLS:C0079744	Diffuse Large B-Cell Lymphoma	DO	0050745	diffuse large B-cell lymphoma
UMLS:C1332201	Adult Diffuse Large B-Cell Lymphoma	DO	0050745	diffuse large B-cell lymphoma
UMLS:C0334634	Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse	DO	0050746	mantle cell lymphoma
UMLS:C0024419	Waldenstrom Macroglobulinemia	DO	0050747	lymphoplasmacytic lymphoma
UMLS:C1835192	MACROGLOBULINEMIA, WALDENSTROM, SUSCEPTIBILITY TO, 1	DO	0050747	lymphoplasmacytic lymphoma
UMLS:C2936755	Familial Waldenstrom's Macroglobulinaemia	DO	0050747	lymphoplasmacytic lymphoma
UMLS:C0079774	Peripheral T-Cell Lymphoma	DO	0050749	peripheral T-cell lymphoma
UMLS:C1837728	AMYOTROPHIC LATERAL SCLEROSIS 8 (disorder)	DO	0050752	amyotrophic lateral sclerosis type 8
UMLS:C0007758	Cerebellar Ataxia	DO	0050753	cerebellar ataxia
UMLS:C1859598	ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA	DO	0050754	ataxia with oculomotor apraxia type 1
UMLS:C1853761	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	DO	0050755	ataxia with oculomotor apraxia type 2
UMLS:C0796074	MOHR-TRANEBJAERG SYNDROME	DO	0050757	deafness-dystonia-optic neuronopathy syndrome
UMLS:C1839564	Jensen syndrome	DO	0050757	deafness-dystonia-optic neuronopathy syndrome
UMLS:C2931689	Dystrophia myotonica 2	DO	0050759	myotonic dystrophy type 2
UMLS:C0221055	Paramyotonia Congenita (disorder)	DO	0050759	myotonic dystrophy type 2
UMLS:C2931826	Potassium aggravated myotonia	DO	0050759	myotonic dystrophy type 2
