DrugName	CID	InchiKey
(2S)-2-amino-3-[hydroxy-[(2R)-3-pentadecanoyloxy-2-tetracosanoyloxypropoxy]phosphoryl]oxypropanoic acid	131819721	LUGOCDWFRORKQE-HLFYWILQSA-N
(2S)-2-amino-3-[hydroxy-[(2R)-3-tetracosanoyloxy-2-[(Z)-tetradec-9-enoyl]oxypropoxy]phosphoryl]oxypropanoic acid	131820004	DCMPXUZXGHFXAD-MXLLPHFRSA-N
(2S)-2-amino-3-[hydroxy-[(2R)-3-tetracosanoyloxy-2-tetradecanoyloxypropoxy]phosphoryl]oxypropanoic acid	131820003	UODVQGAZLSVYMI-ZFESHMOZSA-N
(2S)-2-amino-3-methylbutanoate;hydron	88733505	KZSNJWFQEVHDMF-BYPYZUCNSA-N
(2S)-2-amino-4-hydroxypentanedioate	5460078	HBDWQSHEVMSFGY-SCQFTWEKSA-L
(2S)-2-amino-5-(diaminomethylideneazaniumyl)pentanoate	28782	ODKSFYDXXFIFQN-BYPYZUCNSA-N
(2S)-2-amino-5-hydroxy-5-oxopentanoate;hydron	88747398	WHUUTDBJXJRKMK-VKHMYHEASA-N
(2S)-2-amino-5-oxopentanoic acid	193305	KABXUUFDPUOJMW-BYPYZUCNSA-N
(2S)-2-ammonio-3-(3,4-dioxocyclohexa-1,5-dien-1-yl)propanoate	439316	AHMIDUVKSGCHAU-LURJTMIESA-N
(2S)-2-ammonio-3-(4-hydroxyphenyl)propanoate	6942100	OUYCCCASQSFEME-QMMMGPOBSA-N
(2S)-2-ammonio-3-(5-hydroxy-1H-indol-3-yl)propanoate	6971044	LDCYZAJDBXYCGN-VIFPVBQESA-N
(2S)-2-ammonio-3-[4-(4-hydroxy-3,5-diiodophenoxy)-3,5-diiodophenyl]propanoate	25201348	XUIIKFGFIJCVMT-LBPRGKRZSA-N
(2S)-2-ammonio-4-(methylsulfanyl)butanoate	6992087	FFEARJCKVFRZRR-BYPYZUCNSA-N
(2S)-2-ammonio-4-{[(2R)-2-ammonio-2-carboxylatoethyl]selanyl}butanoate	52921580	ZNWYDQPOUQRDLY-WHFBIAKZSA-N
(2S)-2-ammonio-5-oxopentanoate	49791979	KABXUUFDPUOJMW-BYPYZUCNSA-N
(2S)-2-azaniumyl-3-(1H-imidazol-5-yl)propanoate	6971009	HNDVDQJCIGZPNO-YFKPBYRVSA-N
(2S)-2-azaniumyl-3-(1H-indol-3-yl)propanoate	6923516	QIVBCDIJIAJPQS-VIFPVBQESA-N
(2S)-2-azaniumyl-3-(3,4-dihydroxyphenyl)propanoate	6971033	WTDRDQBEARUVNC-LURJTMIESA-N
(2S)-2-azaniumyl-3-(4-hydroxy-3,5-diiodophenyl)propanoate	7058163	NYPYHUZRZVSYKL-ZETCQYMHSA-N
(2S)-2-azaniumyl-3-[4-(4-hydroxy-3-iodophenoxy)-3,5-diiodophenyl]propanoate	7048703	AUYYCJSJGJYCDS-LBPRGKRZSA-N
(2S)-2-azaniumyl-3-[hydroxy-[(2R)-2-[(9Z,12Z)-octadeca-9,12-dienoyl]oxy-3-octadecanoyloxypropoxy]phosphoryl]oxypropanoate	91746200	AGTPCXBHIGMTEU-NREGDSCDSA-N
(2S)-2-azaniumyl-3-[hydroxy-[(2R)-2-octadecanoyloxy-3-pentadecanoyloxypropoxy]phosphoryl]oxypropanoate	11377673	BYEJBOPLDPFWCM-XDSPJLLDSA-N
(2S)-2-azaniumyl-3-methylbutanoate	6971018	KZSNJWFQEVHDMF-BYPYZUCNSA-N
(2S)-2-azaniumyl-3-phenylpropanoate	6925665	COLNVLDHVKWLRT-QMMMGPOBSA-N
(2S)-2-azaniumyl-3-phosphonooxypropanoate	57689797	BZQFBWGGLXLEPQ-REOHCLBHSA-N
(2S)-2-azaniumyl-4-hydroxybutanoate	12647	UKAUYVFTDYCKQA-VKHMYHEASA-N
(2S)-2-azaniumyl-5-[[(2R)-1-(carboxymethylamino)-1-oxo-3-sulfanylpropan-2-yl]amino]-5-oxopentanoate	25246407	RWSXRVCMGQZWBV-WDSKDSINSA-N
(2S)-2-azaniumyl-5-hydroxy-5-oxopentanoate	44272391	WHUUTDBJXJRKMK-VKHMYHEASA-N
(2S)-2-azaniumyl-5-oxo-5-[(2-sulfoethyl)amino]pentanoate	132472326	WGXUDTHMEITUBO-YFKPBYRVSA-N
(2S)-2-azaniumylpropanoate	7311724	QNAYBMKLOCPYGJ-REOHCLBHSA-N
(2S)-2-hydroxy-2-(4-hydroxy-3-methoxyphenyl)acetic acid	736172	CGQCWMIAEPEHNQ-QMMMGPOBSA-N
(2S)-2-{[11-(3,4-dimethyl-5-pentylfuran-2-yl)undecanoyl]oxy}-3-hydroxypropyl 13-(3-methyl-5-pentylfuran-2-yl)tridecanoate	131823070	NDLNCNMCEHUDFD-QLKFWGTOSA-N
(2S)-3-Hydroxy-2-(octanoyloxy)propyl decanoate	73416319	XDYVDYBOLARYBO-IBGZPJMESA-N
(2S)-3-azaniumyl-2-methylpropanoate	6971062	QCHPKSFMDHPSNR-VKHMYHEASA-N
(2S)-4-(2-aminophenyl)-2-azaniumyl-4-oxobutanoate	161166	YGPSJZOEDVAXAB-QMMMGPOBSA-N
(2S)-4-amino-2-ammonio-4-oxobutanoate	6992089	DCXYFEDJOCDNAF-REOHCLBHSA-N
(2S)-5-amino-2-ammonio-5-oxopentanoate	6992086	ZDXPYRJPNDTMRX-VKHMYHEASA-N
(2S)-6-[5-[(3aS,4S,6aR)-2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl]pentanoylamino]-2-azaniumylhexanoate	7098660	BAQMYDQNMFBZNA-MNXVOIDGSA-N
(2S)-6-amino-2-azaniumylhexanoate	122198194	KDXKERNSBIXSRK-YFKPBYRVSA-N
(2S)-pyrrolidin-1-ium-2-carboxylate	6971047	ONIBWKKTOPOVIA-BYPYZUCNSA-N
(2S,3R)-2-azaniumyl-3-hydroxybutanoate	6971019	AYFVYJQAPQTCCC-GBXIJSLDSA-N
(2S,3S)-2-ammonio-3-methylpentanoate	7043901	AGPKZVBTJJNPAG-WHFBIAKZSA-N
(2S,3S,4S,5R,6S)-6-[3-[(1R,2R)-2-[(dimethylazaniumyl)methyl]-1-hydroxycyclohexyl]phenoxy]-3,4,5-trihydroxyoxane-2-carboxylate	29919004	DSBGQRZOJXSECT-VZFNFROLSA-N
(2S,3aR,7aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]azaniumyl]propanoyl]-2,3,3a,4,5,6,7,7a-octahydroindole-2-carboxylate	37888437	VXFJYXUZANRPDJ-WTNASJBWSA-N
(2S,3aS,7aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxopentan-2-yl]azaniumyl]propanoyl]-2,3,3a,4,5,6,7,7a-octahydroindole-2-carboxylate	40466996	IPVQLZZIHOAWMC-QXKUPLGCSA-N
(2S,4R)-4-hydroxypyrrolidinium-2-carboxylate	6971053	PMMYEEVYMWASQN-DMTCNVIQSA-N
(2S,4S)-4-cyclohexyl-1-[2-[(2-methyl-1-propanoyloxypropoxy)-(4-phenylbutyl)phosphoryl]acetyl]pyrrolidine-2-carboxylic acid	55891	BIDNLKIUORFRQP-FKDWWROVSA-N
(2r)-3-{[(S)-(2-Aminoethoxy)(Hydroxy)phosphoryl]oxy}-2-(Tetradecanoyloxy)propyl Octadecanoate	447790	RFJQNULIDFTTLL-PGUFJCEWSA-N
(2s)-1-Hydroxy-3-(Tetradecanoyloxy)propan-2-Yl Docosanoate	53477963	DINFAYNBAABMIP-QNGWXLTQSA-N
(3-Acetyloxy-2-hydroxypropyl) icosanoate;(3-acetyloxy-2-hydroxypropyl) octadecanoate;2,3-diacetyloxypropyl icosanoate;2,3-diacetyloxypropyl octadecanoate	6850771	RBWQSBMSOGTQAQ-UHFFFAOYSA-N
(3-Azaniumyl-1-hydroxy-1-phosphonopropyl)-hydroxyphosphinate	44400012	WRUUGTRCQOWXEG-UHFFFAOYSA-N
(3-Icosanoyloxy-2-pentadecanoyloxypropyl) icosanoate	131756504	QSIOCERNCBRQDE-UHFFFAOYSA-N
(3-amino-3-carboxypropyl)({[(2S,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl})methylselanium	24892761	GGJFWMOVUFBSIN-YDBXVIPQSA-O
(3E)-3-(6H-benzo[c][1]benzoxepin-11-ylidene)propan-1-amine	6434755	HLUSHBJOSPBFOC-OQLLNIDSSA-N
(3R)-3,11-dihydroxy-17-(2-hydroxyacetyl)-10-methyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthrene-13-carbaldehyde	440695	YWTDWORQGPLRLL-NDCWLUSSSA-N
(3R)-3-Hydroxydodecanoic acid	5312804	MUCMKTPAZLSKTL-LLVKDONJSA-N
(3R)-3-Hydroxyhexanoic acid	10197713	HPMGFDVTYHWBAG-RXMQYKEDSA-N
(3R)-3-hydroxy-3-methyl-5-(phosphonooxy)pentanoic acid	439400	OKZYCXHTTZZYSK-ZCFIWIBFSA-N
(3R,4S,5R,6R)-2-[[(2R,3S,4S,5R)-6-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	10542	MUPFEKGTMRGPLJ-BQCSWRFHSA-N
(3R,5R,8S,9S,10S,14S)-3,11-dihydroxy-17-(2-hydroxyacetyl)-10-methyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthrene-13-carbaldehyde	53477896	YWTDWORQGPLRLL-SXWUTGHTSA-N
(3S)-2-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]azaniumyl]propanoyl]-3,4-dihydro-1H-isoquinoline-3-carboxylate	40466957	JSDRRTOADPPCHY-HSQYWUDLSA-N
(3S)-2-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]azaniumyl]propanoyl]-6,7-dimethoxy-3,4-dihydro-1H-isoquinoline-3-carboxylate	40466988	UWWDHYUMIORJTA-HSQYWUDLSA-N
(3S)-3-azaniumyl-4-hydroxy-4-oxobutanoate	44367445	CKLJMWTZIZZHCS-REOHCLBHSA-N
(3S)-5-[2-[3-[[4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-3-hydroxy-3-methyl-5-oxopentanoic acid	439218	CABVTRNMFUVUDM-MIGRVSMKSA-N
(3S,5S,10S,13R,14R,17R)-10,13-dimethyl-17-[(2R)-6-methylhept-5-en-2-yl]-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol	440670	PKEPPDGGTSZLBL-FZAJRYLSSA-N
(3Z)-2-Propylpent-3-enoic acid	24892812	WTMAHJABDOHPDJ-HYXAFXHYSA-N
(3r)-3-Hydroxy-5-{[(R)-Hydroxy(Phosphonooxy)phosphoryl]oxy}-3-Methylpentanoic Acid	439418	SIGQQUBJQXSAMW-ZCFIWIBFSA-N
(4-Azaniumyl-1-hydroxy-1-phosphonobutyl)-hydroxyphosphinate	44400013	OGSPWJRAVKPPFI-UHFFFAOYSA-N
(4R,5S,6S)-6-[(1R,2R)-1,2-dihydroxy-3-(phosphonooxy)propyl]-5-acetamido-2,4-dihydroxyoxane-2-carboxylic acid	53477814	SQMNIXJSBCSNCI-KHLKYKDFSA-N
(4S,7S)-7-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]azaniumyl]-6-oxo-1,2,3,4,7,8,9,10-octahydropyridazino[1,2-a]diazepine-4-carboxylate	40466888	HHHKFGXWKKUNCY-FHWLQOOXSA-N
(4Z,4'Z,7Z,7'Z,10Z,10'Z,13Z,13'Z,16Z,16'Z,19Z,19'Z)-4,7,10,13,16,19-docosahexaenoic acid, 1,1'-[2-[(1-oxohexadecyl)oxy]-1,3-propanediyl] ester	122213819	DTALXLIWJFILFM-PPHCTRBVSA-N
(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA	71448905	QKBTYZDPVNTERQ-UWVCYPHHSA-N
(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA	70678705	MENFZXMQSYYVRK-CRCGJGBYSA-N
(4aR,7S,7aR,12bS)-9-methoxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-ol	163159	OROGSEYTTFOCAN-OJHGLTBHSA-N
(5-Amino-5-carboxy-4-hydroxy-pentyl)-trimethyl-ammonium	25203146	ZRJHLGYVUCPZNH-MQWKRIRWSA-O
(5E)-7-[(2R,3S,4S)-4-hydroxy-2-[(1E,3S)-3-hydroxyoct-1-en-1-yl]-6-oxooxan-3-yl]hept-5-enoic acid	53477781	KJYIVXDPWBUJBQ-SOGWKEBJSA-N
(5R)-5-[(1R)-1,2-dihydroxyethyl]oxolane-2,3,4-trione	210328	SBJKKFFYIZUCET-DUZGATOHSA-N
(5Z)-7-[(2R,3S)-3,5-dihydroxy-2-[(1E,3S)-3-hydroxyoct-1-en-1-yl]cyclopentyl]hept-5-enoic acid	53480669	PXGPLTODNUVGFL-BTJIPTOOSA-N
(5Z,13E,15R)-15-hydroxy-9-oxoprosta-5,8(12),13-trien-1-oic acid	5288144	PRFXRIUZNKLRHM-RYPCXPIFSA-N
(5Z,5'Z,8Z,8'Z,11Z,11'Z,14Z,14'Z)-5,8,11,14-eicosatetraenoic acid, 1,1'-[2-[[(9Z)-1-oxo-9-octadecen-1-yl]oxy]-1,3-propanediyl] ester	131764740	SAEJIAUYIKGGRO-YMUUCLGZSA-N
(5Z,8Z,11Z)-Eicosatrienoyl-CoA	131802076	XVHUACBAJILXGX-LQHPWBDPSA-N
(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA	56927904	JWZLRYCDDXHXDL-LCMHIRPZSA-N
(6-Amino-4,4-diphenylheptan-3-yl) acetate	170384	FYQILXMAOLDNOY-UHFFFAOYSA-N
(6R)-6-[(3S,10R,13R)-3-hydroxy-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-methylheptanoic acid	53481407	WVXOMPRLWLXFAP-UBJAGWMESA-N
(6S)-tetrahydrofolate	135801111	MSTNYGQPCMXVAQ-PXYINDEMSA-N
(6Z,10E,14E,18E)-2,6,10,15,19,23-hexamethyltetracosa-2,6,10,14,18,22-hexaene	11975273	YYGNTYWPHWGJRM-FLHYQJCXSA-N
(6r,s)-5,10-Methenyltetrahydrofolate	137250216	MEANFMOQMXYMCT-OLZOCXBDSA-N
(7Z,10Z,13Z,16Z)-(S)-2-(Stearoyloxy)-3-(tetradecanoyloxy)propyl docosa-7,10,13,16-tetraenoate	131753314	XEOFILXSSITART-MCSSEQPZSA-N
(7Z,10Z,13Z,16Z)-Docosatetraenoyl-CoA	56927910	LVXQCHCSSLFKLO-KPOVBLHLSA-N
(7Z,10Z,13Z,16Z,19Z)-Docosapentaenoyl-CoA	56928012	NDRVWKXEWNMEEO-HVGANWHPSA-N
(8R,10S,13S)-13-methyl-3,17-dioxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-10-carbaldehyde	16399653	XRCFMDPVHKVRDJ-NHMXRCTMSA-N
(8R,10S,13S,17S)-17-hydroxy-10-(hydroxymethyl)-13-methyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one	16395893	YLTCTXBDDHSLCS-HRCCTRRKSA-N
(8R,9S,13S,14S)-2-methoxy-13-methyl-3-[(2R,3R,4S,5S,6S)-3,4,5,6-tetrahydroxyoxan-2-yl]oxy-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one	22833612	CLTGLDLWQUZPJU-OOJOVCNMSA-N
(8S)-7-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]azaniumyl]propanoyl]-1,4-dithia-7-azaspiro[4.4]nonane-8-carboxylate	40479741	HRWCVUIFMSZDJS-SZMVWBNQSA-N
(8S,9S,10R,11R,13S,14S,17R)-17-acetyl-11,17-dihydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one	222803	LCZBQMKVFQNSJR-CZUPSRJTSA-N
(8Z,11Z,14Z,17Z)-Icosatetraenoyl-CoA	56928013	PLHICYKOPITJJT-QWOXCLFSSA-N
(9Z,11Z)-Octadecadienoyl-CoA	131819680	AHZCZESKRQDJSS-ULPQMKJOSA-N
(9Z,12Z,15Z-Octadecatrienoyl) coenzyme A	53477815	OMKFKBGZHNJNEX-QJTDXEISSA-N
(9Z,9'Z)-(R)-3-((11Z,14Z)-Icosa-11,14-dienoyloxy)propane-1,2-diyl bis(tetradec-9-enoate)	131758736	NPBOKBIYCZBBCE-HGBROKLASA-N
(9Z,9'Z)-(R)-3-((13Z,16Z)-Docosa-13,16-dienoyloxy)propane-1,2-diyl bis(tetradec-9-enoate)	131758739	BCDPXNSQOZJOQG-NXCSRSINSA-N
(Adenin-9-YL-ethoxymethyl)-hydroxyphosphinyl-diphosphate	447863	MELHEUHXJKQZNC-UHFFFAOYSA-N
(Dimethylammonio)acetate	6971056	FFDGPVCHZBVARC-UHFFFAOYSA-N
(E)-2-Hydroxy-N-desmethyldoxepin	59023618	LUWRONBNZDYVBL-FRKPEAEDSA-N
(E)-2-hydroxydoxepin	67319009	GRQPGTWGEQWMMM-IUXPMGMMSA-N
(E)-but-2-enedioate;hydron	21883788	VZCYOOQTPOCHFL-OWOJBTEDSA-N
(R)-1,2-didecanoylglycerol	10834862	GNSDEDOVXZDMKM-OAQYLSRUSA-N
(R)-1-((((2-Aminoethoxy)hydroxyphosphinyl)oxy)methyl)ethylene diicosanoate	52924879	KPHQJKTZXVNUHH-VZUYHUTRSA-N
(R)-1-(3-Hydroxy-2,4-dioxa-7-aza-3-phosphaoct-1-yl)ethylene dipalmitate P-oxide	107194	QSBINWBNXWAVAK-UHFFFAOYSA-N
(R)-1-(3-Hydroxy-7-methyl-2,4-dioxa-7-aza-3-phosphaoct-1-yl)ethylene dipalmitate P-oxide	73882	SKWDCOTXHWCSGS-UHFFFAOYSA-N
(R)-3-Hydroxybutyric acid	92135	WHBMMWSBFZVSSR-GSVOUGTGSA-N
(R)-3-Hydroxydecanoic acid	5312798	FYSSBMZUBSBFJL-SECBINFHSA-N
(R)-3-Hydroxytetradecanoic acid	5288266	ATRNZOYKSNPPBF-CYBMUJFWSA-N
(R)-3-hydroxyoctanoic acid	5312861	NDPLAKGOSZHTPH-SSDOTTSWSA-N
(R)-Lactaldehyde	439350	BSABBBMNWQWLLU-GSVOUGTGSA-N
(R)-S-lactoylglutathione	440018	VDYDCVUWILIYQF-CSMHCCOUSA-N
(R)-beta-hydroxypalmitic acid	15569776	CBWALJHXHCJYTE-OAHLLOKOSA-N
(S)-3-(Capryloyloxy)-2-(palmitoyloxy)-1-propanol	102241543	ZQPJZDYDQDYJRX-VWLOTQADSA-N
(S)-3-(Decanoyloxy)-2-(palmitoyloxy)-1-propanol	102241546	AIUQYOVIFVJROH-MHZLTWQESA-N
(S)-3-Hydroxydodecanoyl-CoA	440603	IJFLXRCJWPKGKJ-AGWWUHEJSA-N
(S)-3-Hydroxyhexanoyl-CoA	11966160	VAAHKRMGOFIORX-IKTBLOROSA-N
(S)-3-Hydroxytetradecanoyl-CoA.	440602	OXBHKMHNDGRDCZ-UOBIXJHKSA-N
(S)-3-amino-2-methylpropanoic acid	439434	QCHPKSFMDHPSNR-VKHMYHEASA-N
(S)-3-hydroxyisobutyric acid	440873	DBXBTMSZEOQQDU-VKHMYHEASA-N
(S)-Hydroxydecanoyl-CoA	16061159	HIVSMYZAMUNFKZ-WQUYVQPTSA-N
(S)-Hydroxyoctadecanoyl-CoA	53481913	OUPPHAYXPJVNAY-UHFFFAOYSA-N
(S)-Hydroxyoctanoyl-CoA	53477508	ATVGTMKWKDUCMS-FZQVHTIWSA-N
(S)-methylmalonaldehydic acid	5462303	VOKUMXABRRXHAR-VKHMYHEASA-N
1',3'-Bis-[1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-sn-glycerol	118703017	HXYQZZDCUXPMDH-XIPPBRPCSA-N
1',3'-Bis-[1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phospho]-sn-glycerol	118702980	JTCPNZYKZVXHGQ-SAYZQJQSSA-N
1',3'-Bis-[1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-hexadecanoyl-sn-glycero-3-phospho]-sn-glycerol	118702906	KAHLDDMBFMDVSY-PMDZDPLKSA-N
1',3'-Bis-[1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-octadecanoyl-sn-glycero-3-phospho]-sn-glycerol	118702943	PXXGADDPPMXMAH-QCOJLHJLSA-N
1',3'-Bis-[1-(9Z,12Z-octadecadienoyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho]-sn-glycerol	118702647	BVQZTPIRZOTKPS-RJILNBIWSA-N
1',3'-Bis-[1-(9Z,12Z-octadecadienoyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phospho]-sn-glycerol	118702537	SUUFUECQWJPUFA-JISCGSKSSA-N
1',3'-Bis-[1-(9Z,12Z-octadecadienoyl)-2-hexadecanoyl-sn-glycero-3-phospho]-sn-glycerol	118702463	PEJAESHNTNPOPM-QYJHZUEMSA-N
1',3'-Bis-[1-(9Z,12Z-octadecadienoyl)-2-octadecanoyl-sn-glycero-3-phospho]-sn-glycerol	118702500	XKZDBGZBWQVAEF-VARZBMSPSA-N
1',3'-Bis-[1-(9Z-octadecenoyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho]-sn-glycerol	118702426	VYQHOSRSXVHMHA-YVURWKQWSA-N
1',3'-Bis-[1-(9Z-octadecenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-sn-glycerol	118702352	NMHPIOUFIYKKCA-RLEAFQNKSA-N
1',3'-Bis-[1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phospho]-sn-glycerol	118702242	YZWJSAMZESCYDC-VENCYGLXSA-N
1',3'-Bis-[1-(9Z-octadecenoyl)-2-octadecanoyl-sn-glycero-3-phospho]-sn-glycerol	118702279	QKQPNOBYWQEQHC-HHXAUJSYSA-N
1',3'-Bis-[1-hexadecanoyl-2-(11Z-octadecenoyl)-sn-glycero-3-phospho]-sn-glycerol	9547189	JUCXSYKLUQLDIW-KGVAMPRLSA-N
1',3'-Bis-[1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho]-sn-glycerol	118701985	CDZREDJCDSWYJA-RXBVTRGHSA-N
1',3'-Bis-[1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho]-sn-glycerol	118701874	ZPHFETGCGQORSL-VENCYGLXSA-N
1',3'-Bis-[1-hexadecanoyl-2-octadecanoyl-sn-glycero-3-phospho]-sn-glycerol	118701837	UEKVVFIHANATLU-FVROZTDHSA-N
1',3'-Bis-[1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho]-sn-glycerol	118702205	KJCSTZHBLWNJQB-UTCQLPEXSA-N
1',3'-Bis-[1-octadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-sn-glycerol	102324269	KKSIQRQROPFXHU-UKACAZDSSA-N
1',3'-Bis-[1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho]-sn-glycerol	118702095	REXKVAILCLQOGB-JDGSSEIPSA-N
1',3'-Bis-[1-octadecanoyl-2-hexadecanoyl-sn-glycero-3-phospho]-sn-glycerol	118702022	QYNCXXMASCKYSM-FVROZTDHSA-N
1'-[1,2-Dioctadecanoyl-sn-glycero-3-phospho],3'-[1-hexadecanoyl-2-octadecanoyl-sn-glycero-3-phospho]-sn-glycerol	118702053	OLHJPPJPLXBOIT-ARQKOWHBSA-N
1'-[1,2-di-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho],3'-[1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-sn-glycerol	118703089	WGOGPVLEAHWMPV-FLSMDLGBSA-N
1'-[1,2-di-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho],3'-[1-(9Z,12Z-octadecadienoyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho]-sn-glycerol	118703079	MEFSWTNMBRIQIW-BQNLJZDPSA-N
1'-[1,2-di-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho],3'-[1-(9Z,12Z-octadecadienoyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phospho]-sn-glycerol	118703076	VIYBHEYIYBQAAL-LRSUWMQXSA-N
1'-[1,2-di-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho],3'-[1-(9Z,12Z-octadecadienoyl)-2-octadecanoyl-sn-glycero-3-phospho]-sn-glycerol	118703075	NZQWCMIFQNPFAQ-CUWDOJPNSA-N
1'-[1,2-di-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho],3'-[1-(9Z-octadecenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-sn-glycerol	118703071	VDJNNINFIZGKAB-ROGOMTCBSA-N
1'-[1,2-di-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho],3'-[1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-sn-glycerol	118703059	CVHFEJMBOCIMNY-SAKRRVPLSA-N
1'-[1,2-di-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho],3'-[1-octadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-sn-glycerol	118703065	MDNFDMJLOMDWOP-PNRPFVAUSA-N
1'-[1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho],3'-[1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-sn-glycerol	118702585	SYNXSZYAORKNPA-ONLKWBODSA-N
1'-[1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho],3'-[1-(9Z,12Z-octadecadienoyl)-2-octadecanoyl-sn-glycero-3-phospho]-sn-glycerol	118702572	JOMIEFTUWKXNST-GYLLNFEFSA-N
1'-[1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho],3'-[1-(9Z-octadecenoyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho]-sn-glycerol	118702570	IVJXXGUGILNZIP-QILOBTPFSA-N
