DiseaseID	DiseaseName	has_db_xref
HP:0000357	Abnormal location of ears	UMLS:C4021810
HP:0000358	Posteriorly rotated ears	UMLS:C0431478|SNOMEDCT_US:253251006
HP:0000359	Abnormality of the inner ear	UMLS:C4021809
HP:0000360	Tinnitus	MSH:D014012|UMLS:C0040264|SNOMEDCT_US:162352007|SNOMEDCT_US:162349004|SNOMEDCT_US:60862001
HP:0000361	obsolete Pulsatile tinnitus (tympanic paraganglioma)	
HP:0000362	Otosclerosis	MSH:D010040|UMLS:C0029899|SNOMEDCT_US:11543004
HP:0000363	Abnormality of earlobe	UMLS:C4021808
HP:0000364	Hearing abnormality	UMLS:C4025860
HP:0000365	Hearing impairment	UMLS:C0011053|Fyler:4868|MSH:D003638|UMLS:C0339789|UMLS:C1384666|SNOMEDCT_US:15188001|SNOMEDCT_US:95828007|UMLS:C0018772|MSH:D034381|SNOMEDCT_US:103276001|SNOMEDCT_US:343087000
HP:0000366	Abnormality of the nose	UMLS:C0265736|SNOMEDCT_US:72089000|SNOMEDCT_US:128274005|UMLS:C0240547|UMLS:C2235909
HP:0000368	Low-set, posteriorly rotated ears	UMLS:C1857486
HP:0000369	Low-set ears	SNOMEDCT_US:95515009|UMLS:C0239234
HP:0000370	Abnormality of the middle ear	UMLS:C1861141
HP:0000371	Acute otitis media	SNOMEDCT_US:3110003|UMLS:C0271429
HP:0000372	Abnormality of the auditory canal	UMLS:C4021807
HP:0000375	Abnormal cochlea morphology	UMLS:C4025858
HP:0000376	Incomplete partition of the cochlea type II	UMLS:C4025857|UMLS:C1857078
HP:0000377	Abnormality of the pinna	SNOMEDCT_US:253255002|UMLS:C0431483|UMLS:C0857379
HP:0000378	Cupped ear	UMLS:C4020892|UMLS:C1845447
HP:0000381	Stapes ankylosis	UMLS:C1861326
HP:0000383	Abnormality of periauricular region	UMLS:C4025856
HP:0000384	Preauricular skin tag	UMLS:C4072826|UMLS:C1860816
HP:0000385	Small earlobe	UMLS:C1842680
HP:0000387	Absent earlobe	UMLS:C1849364
HP:0000388	Otitis media	MSH:D010033|SNOMEDCT_US:65363002|UMLS:C0029882
HP:0000389	Chronic otitis media	SNOMEDCT_US:21186006|UMLS:C0271441|UMLS:C0743359
HP:0000391	Thickened helices	UMLS:C1837732
HP:0000394	Lop ear	UMLS:C0266614|SNOMEDCT_US:76223006
HP:0000395	Prominent antihelix	UMLS:C1845272
HP:0000396	Overfolded helix	UMLS:C1837731
HP:0000399	Prelingual sensorineural hearing impairment	UMLS:C4021806
HP:0000400	Macrotia	UMLS:C1848570|UMLS:C0152421|UMLS:C1855062|UMLS:C1835581|UMLS:C1850189|UMLS:C0554972|SNOMEDCT_US:275480001|UMLS:C1860838|SNOMEDCT_US:69056000
HP:0000402	Stenosis of the external auditory canal	SNOMEDCT_US:301061006|SNOMEDCT_US:300127002|UMLS:C0395837|UMLS:C0576860
HP:0000403	Recurrent otitis media	UMLS:C0747085
HP:0000405	Conductive hearing impairment	MSH:D006314|SNOMEDCT_US:44057004|UMLS:C0018777
HP:0000407	Sensorineural hearing impairment	SNOMEDCT_US:60700002|UMLS:C0018784|MSH:D006319
HP:0000408	Progressive sensorineural hearing impairment	UMLS:C1843156
HP:0000410	Mixed hearing impairment	MSH:D046089|SNOMEDCT_US:77507001|UMLS:C0155552
HP:0000411	Protruding ear	SNOMEDCT_US:275478007|UMLS:C1855285|UMLS:C1305420
HP:0000413	Atresia of the external auditory canal	UMLS:C1857079|UMLS:C1398325|UMLS:C1866190|UMLS:C1840305
HP:0000414	Bulbous nose	UMLS:C1834118|UMLS:C1855751|UMLS:C0240543|MSH:C538354
HP:0000415	Abnormality of the choanae	UMLS:C4025855
HP:0000417	Slender nose	UMLS:C1857645
HP:0000418	Narrow nasal ridge	UMLS:C1837761
HP:0000419	Abnormality of the nasal septum	SNOMEDCT_US:95433000|UMLS:C0151790
HP:0000420	Short nasal septum	UMLS:C1844857
HP:0000421	Epistaxis	SNOMEDCT_US:249366005|ICD9:784.7|ICD10:R04.0|COHD:318556|MSH:D004844|EFO:0003895|UMLS:C0014591|SNOMEDCT_US:12441001|NCIT:C26766
HP:0000422	Abnormal nasal bridge morphology	UMLS:C4021805
HP:0000426	Prominent nasal bridge	UMLS:C4230640|UMLS:C1854113
HP:0000429	Abnormality of the nasal alae	UMLS:C4280632|UMLS:C2227020|UMLS:C4021804|UMLS:C4280631
HP:0000430	Underdeveloped nasal alae	UMLS:C1834055
HP:0000431	Wide nasal bridge	SNOMEDCT_US:249321001|UMLS:C1849367|UMLS:C1839764
HP:0000433	Abnormal nasal mucosa morphology	UMLS:C4025854
HP:0000434	Nasal mucosa telangiectasia	UMLS:C4025853
HP:0000436	Abnormality of the nasal tip	UMLS:C4025852
HP:0000437	Depressed nasal tip	UMLS:C1859717
HP:0000444	Convex nasal ridge	UMLS:C0240538
HP:0000445	Wide nose	UMLS:C0426421|SNOMEDCT_US:249321001
HP:0000446	Narrow nasal bridge	UMLS:C4551564
HP:0000447	Pear-shaped nose	UMLS:C1853482
HP:0000448	Prominent nose	UMLS:C4280629|SNOMEDCT_US:249311009|UMLS:C0426415|UMLS:C1400105
HP:0000451	Triangular nasal tip	UMLS:C1839765
HP:0000452	Choanal stenosis	SNOMEDCT_US:306963008|UMLS:C0584837
HP:0000453	Choanal atresia	SNOMEDCT_US:204508009|Fyler:4203|MSH:D002754|UMLS:C0008297
HP:0000454	Flared nostrils	SNOMEDCT_US:21558008|SNOMEDCT_US:248568003|UMLS:C0277873
HP:0000455	Broad nasal tip	UMLS:C0426429|SNOMEDCT_US:249327002
HP:0000456	Bifid nasal tip	UMLS:C0426428|UMLS:C4020890|SNOMEDCT_US:249326006
HP:0000457	Depressed nasal ridge	UMLS:C1842876
HP:0000458	Anosmia	UMLS:C0003126|MSH:D000857|SNOMEDCT_US:44169009
HP:0000460	Narrow nose	UMLS:C0426422|SNOMEDCT_US:249322008
HP:0000463	Anteverted nares	UMLS:C1840077|SNOMEDCT_US:708670007
HP:0000464	Abnormality of the neck	UMLS:C0575167|UMLS:C0266623|SNOMEDCT_US:298390003|SNOMEDCT_US:40052002|UMLS:C4280628
HP:0000465	Webbed neck	SNOMEDCT_US:11731003|UMLS:C0221217
HP:0000466	Limited neck range of motion	UMLS:C1859212
HP:0000467	Neck muscle weakness	UMLS:C0240479
HP:0000468	Increased adipose tissue around the neck	UMLS:C4025850
HP:0000470	Short neck	SNOMEDCT_US:95427009|UMLS:C0521525
HP:0000471	Gastrointestinal angiodysplasia	UMLS:C0854242
HP:0000472	Long neck	UMLS:C1839816
HP:0000473	Torticollis	UMLS:C0949445|UMLS:C0040485|SNOMEDCT_US:74333002|SNOMEDCT_US:270476009|SNOMEDCT_US:70070008|UMLS:C0152116|MSH:D014103
HP:0000474	Thickened nuchal skin fold	UMLS:C1836940
HP:0000475	Broad neck	UMLS:C1853638
HP:0000476	Cystic hygroma	SNOMEDCT_US:40225001|NCIT:C8965|UMLS:C0206620|MSH:D018191|SNOMEDCT_US:423984004|SNOMEDCT_US:399882002
HP:0000478	Abnormality of the eye	MSH:D005128|SNOMEDCT_US:371409005|SNOMEDCT_US:19416009|UMLS:C0015393|MSH:D005124|UMLS:C0015397|SNOMEDCT_US:371405004
HP:0000479	Abnormal retinal morphology	UMLS:C0035300|SNOMEDCT_US:29555009|MSH:D012164|UMLS:C0035309
HP:0000480	Retinal coloboma	UMLS:C3540764
HP:0000481	Abnormal cornea morphology	UMLS:C1855670|UMLS:C4020889
HP:0000482	Microcornea	UMLS:C1167713|UMLS:C0266544|SNOMEDCT_US:26098002
HP:0000483	Astigmatism	UMLS:C0004106|MSH:D001251|SNOMEDCT_US:82649003
HP:0000484	Hyperopic astigmatism	SNOMEDCT_US:449734001|UMLS:C1847524
HP:0000485	Megalocornea	MSH:C562829|UMLS:C1167712|SNOMEDCT_US:268158009|UMLS:C0344530|SNOMEDCT_US:204118005
HP:0000486	Strabismus	MSH:D013285|SNOMEDCT_US:22066006|SNOMEDCT_US:128602000|UMLS:C0038379
HP:0000487	obsolete Congenital strabismus	
HP:0000488	Retinopathy	SNOMEDCT_US:29555009|MSH:D012164|UMLS:C0035309
HP:0000489	obsolete Abnormality of globe location or size	
HP:0000490	Deeply set eye	UMLS:C0014306|UMLS:C0423224|SNOMEDCT_US:80093006|SNOMEDCT_US:246923005|MSH:D015841
HP:0000491	Keratitis	SNOMEDCT_US:5888003|MSH:D007634|UMLS:C0022568
HP:0000492	Abnormal eyelid morphology	UMLS:C4021803
HP:0000493	Abnormal foveal morphology	UMLS:C4025849
HP:0000494	Downslanted palpebral fissures	UMLS:C0423110|SNOMEDCT_US:246800008
HP:0000495	Recurrent corneal erosions	SNOMEDCT_US:91514001|SNOMEDCT_US:2055003|UMLS:C4020888|MSH:D003320|UMLS:C0010043|UMLS:C0155119
HP:0000496	Abnormality of eye movement	UMLS:C0497202|SNOMEDCT_US:103252009
HP:0000497	Globe retraction and deviation on abduction	UMLS:C4025848
HP:0000498	Blepharitis	UMLS:C0005741|SNOMEDCT_US:41446000|MSH:D001762|SNOMEDCT_US:231796003|UMLS:C0339063
HP:0000499	Abnormal eyelash morphology	UMLS:C2675111
HP:0000501	Glaucoma	MSH:D005901|SNOMEDCT_US:23986001|UMLS:C0017601
HP:0000502	Abnormal conjunctiva morphology	UMLS:C4025847
HP:0000503	Tortuosity of conjunctival vessels	UMLS:C1855391
HP:0000504	Abnormality of vision	UMLS:C4025846
HP:0000505	Visual impairment	MSH:D014786|UMLS:C0042798|UMLS:C3665347|SNOMEDCT_US:246635007|SNOMEDCT_US:397540003|MSH:D015354|SNOMEDCT_US:7973008
HP:0000506	Telecanthus	MSH:C562941|SNOMEDCT_US:246803005|UMLS:C0423113
HP:0000508	Ptosis	SNOMEDCT_US:11934000|MSH:D001763|UMLS:C0005745
HP:0000509	Conjunctivitis	UMLS:C0009763|UMLS:C1864156|MSH:D003231|SNOMEDCT_US:9826008
HP:0000510	Rod-cone dystrophy	MSH:D012174|SNOMEDCT_US:28835009|UMLS:C0035334
HP:0000511	Vertical supranuclear gaze palsy	SNOMEDCT_US:246773002|UMLS:C0339652|UMLS:C1843369
HP:0000512	Abnormal electroretinogram	SNOMEDCT_US:274524001|UMLS:C0476397
HP:0000514	Slow saccadic eye movements	SNOMEDCT_US:404686001|UMLS:C1321329
HP:0000517	Abnormality of the lens	MSH:D007905|SNOMEDCT_US:10810001|UMLS:C0023308|UMLS:C0549651
HP:0000518	Cataract	UMLS:C1510497|UMLS:C0086543|SNOMEDCT_US:193570009|SNOMEDCT_US:247053007|SNOMEDCT_US:128306009|MSH:D002386|Fyler:4865
HP:0000519	Developmental cataract	UMLS:C3277059|SNOMEDCT_US:79410001|UMLS:C0009691|SNOMEDCT_US:609587005
HP:0000520	Proptosis	UMLS:C0015300|SNOMEDCT_US:18265008|UMLS:C1848490|UMLS:C1837760|UMLS:C1862425|MSH:D005094
HP:0000522	Alacrima	MSH:C562827|SNOMEDCT_US:253215004|UMLS:C0344505
HP:0000523	Subcapsular cataract	UMLS:C0235259|SNOMEDCT_US:95723009
HP:0000524	Conjunctival telangiectasia	UMLS:C0239105|SNOMEDCT_US:231870008
HP:0000525	Abnormality iris morphology	UMLS:C4025845
HP:0000526	Aniridia	SNOMEDCT_US:69278003|MSH:D015783|UMLS:C0003076
HP:0000527	Long eyelashes	UMLS:C1853738
HP:0000528	Anophthalmia	SNOMEDCT_US:7183006|Fyler:4864|SNOMEDCT_US:204099004|MSH:D000853|UMLS:C0003119
HP:0000529	Progressive visual loss	UMLS:C3277697|UMLS:C1839364
HP:0000531	Corneal crystals	UMLS:C1096610
HP:0000532	Abnormal chorioretinal morphology	UMLS:C4025844
HP:0000533	Chorioretinal atrophy	SNOMEDCT_US:95686007|UMLS:C4048273
HP:0000534	Abnormal eyebrow morphology	UMLS:C4011556
HP:0000535	Sparse and thin eyebrow	UMLS:C1832446
HP:0000537	Epicanthus inversus	SNOMEDCT_US:400956000|UMLS:C1303003
HP:0000538	Pseudopapilledema	MSH:C562401|SNOMEDCT_US:57138009|UMLS:C0155300
HP:0000539	Abnormality of refraction	UMLS:C4025843
HP:0000540	Hypermetropia	UMLS:C0020490|MSH:D006956|SNOMEDCT_US:38101003
HP:0000541	Retinal detachment	UMLS:C0035305|SNOMEDCT_US:42059000|MSH:D012163
HP:0000542	Impaired ocular adduction	UMLS:C1846463
HP:0000543	Optic disc pallor	UMLS:C0554970|SNOMEDCT_US:302200001
HP:0000544	External ophthalmoplegia	MSH:D017246|UMLS:C0162292|UMLS:C0162674|MSH:D009886|SNOMEDCT_US:19373007|SNOMEDCT_US:46252003
HP:0000545	Myopia	SNOMEDCT_US:57190000|MSH:D009216|UMLS:C0027092
HP:0000546	Retinal degeneration	MSH:D012162|SNOMEDCT_US:95695004|UMLS:C0035304
HP:0000547	obsolete Tapetoretinal degeneration	
HP:0000548	Cone/cone-rod dystrophy	MSH:D012174
HP:0000549	Abnormal conjugate eye movement	UMLS:C1845274
HP:0000550	Undetectable electroretinogram	UMLS:C1855685
HP:0000551	Color vision defect	MSH:D003117|UMLS:C3552853|UMLS:C0009398|UMLS:C0234629|SNOMEDCT_US:23289000|SNOMEDCT_US:367469000
HP:0000552	Tritanomaly	SNOMEDCT_US:85049009|UMLS:C1970167|MSH:D003117|SNOMEDCT_US:51886007|UMLS:C0155017
HP:0000553	Abnormal uvea morphology	UMLS:C4025842
HP:0000554	Uveitis	SNOMEDCT_US:128473001|MSH:D014605|UMLS:C0042164
HP:0000555	Leukocoria	SNOMEDCT_US:1361009|UMLS:C0152458
HP:0000556	Retinal dystrophy	MSH:D058499|UMLS:C0854723|SNOMEDCT_US:314407005
HP:0000557	Buphthalmos	MSH:D006871|UMLS:C4551507
HP:0000558	Rieger anomaly	SNOMEDCT_US:47507006|UMLS:C0265341|MSH:C535679
HP:0000559	Corneal scarring	MSH:D065306|UMLS:C0349702|SNOMEDCT_US:95726001
HP:0000561	Absent eyelashes	UMLS:C1843005|UMLS:C4280627|UMLS:C4280626
HP:0000563	Keratoconus	SNOMEDCT_US:65636009|MSH:D007640|UMLS:C0022578
HP:0000564	Lacrimal duct atresia	SNOMEDCT_US:278530008|UMLS:C0344511
HP:0000565	Esotropia	SNOMEDCT_US:16596007|UMLS:C0014877|MSH:D004948
HP:0000567	Chorioretinal coloboma	UMLS:C0240896|SNOMEDCT_US:39302008
HP:0000568	Microphthalmia	MSH:D008850|SNOMEDCT_US:61142002|Fyler:4877|UMLS:C4280808|UMLS:C0026010|UMLS:C4280625|SNOMEDCT_US:204108000
HP:0000570	Abnormal saccadic eye movements	UMLS:C1842584|UMLS:C4025841
HP:0000571	Hypometric saccades	SNOMEDCT_US:246768008|UMLS:C0423082
HP:0000572	Visual loss	UMLS:C3665386|SNOMEDCT_US:7973008
HP:0000573	Retinal hemorrhage	MSH:D012166|UMLS:C0035317|SNOMEDCT_US:28998008
HP:0000574	Thick eyebrow	UMLS:C1853487
HP:0000575	Scotoma	SNOMEDCT_US:23388006|MSH:D009898|SNOMEDCT_US:81016008|UMLS:C0344233|UMLS:C0036454|MSH:D012607
HP:0000576	Centrocecal scotoma	SNOMEDCT_US:33014001|MSH:D012607|UMLS:C0271196
HP:0000577	Exotropia	SNOMEDCT_US:399054005|UMLS:C0015310|MSH:D005099|SNOMEDCT_US:399252000
HP:0000579	Nasolacrimal duct obstruction	SNOMEDCT_US:246865000|MSH:D007767|SNOMEDCT_US:314022009|SNOMEDCT_US:231841004|UMLS:C1281931|SNOMEDCT_US:416920000|UMLS:C0022906
HP:0000580	Pigmentary retinopathy	SNOMEDCT_US:28835009|UMLS:C0035334|MSH:D012174
HP:0000581	Blepharophimosis	MSH:D016569|UMLS:C0005744
HP:0000582	Upslanted palpebral fissure	UMLS:C0423109|SNOMEDCT_US:246799009
HP:0000584	Punctate corneal epithelial erosions	UMLS:C1832170
HP:0000585	Band keratopathy	SNOMEDCT_US:35055000|UMLS:C0155120|MSH:C562399
HP:0000586	Shallow orbits	UMLS:C1865244
HP:0000587	Abnormality of the optic nerve	UMLS:C0029131
HP:0000588	Optic disc coloboma	SNOMEDCT_US:17541006|MSH:C535970|UMLS:C0155299|SNOMEDCT_US:44295002
HP:0000589	Coloboma	MSH:D003103|SNOMEDCT_US:92828000|Fyler:4311|UMLS:C0009363|SNOMEDCT_US:93390002
HP:0000590	Progressive external ophthalmoplegia	MSH:D017246|UMLS:C0162674|SNOMEDCT_US:46252003
HP:0000591	Abnormal sclera morphology	UMLS:C4025840
HP:0000592	Blue sclerae	UMLS:C0542514|SNOMEDCT_US:204164000
HP:0000593	Abnormal anterior chamber morphology	SNOMEDCT_US:204142009|UMLS:C3152182
HP:0000594	Shallow anterior chamber	UMLS:C0423276|SNOMEDCT_US:246986004
HP:0000597	Ophthalmoparesis	UMLS:C0751401|MSH:D009886
HP:0000598	Abnormality of the ear	SNOMEDCT_US:275259005|UMLS:C0266589
HP:0000599	Abnormality of the frontal hairline	UMLS:C4025839
HP:0000600	Abnormality of the pharynx	UMLS:C4025838
HP:0000601	Hypotelorism	SNOMEDCT_US:44593008|UMLS:C0424711
HP:0000602	Ophthalmoplegia	SNOMEDCT_US:16110005|MSH:D009886|UMLS:C0029089
HP:0000603	Central scotoma	SNOMEDCT_US:38950008|MSH:D012607|UMLS:C0152191|UMLS:C4280624
HP:0000605	Supranuclear gaze palsy	UMLS:C1720037|SNOMEDCT_US:420675003
HP:0000606	Abnormality of the periorbital region	UMLS:C4025837
HP:0000607	Periorbital wrinkles	UMLS:C1844605
HP:0000608	Macular degeneration	UMLS:C0024437|SNOMEDCT_US:422338006
HP:0000609	Optic nerve hypoplasia	SNOMEDCT_US:95499004|UMLS:C0338502
HP:0000610	Abnormal choroid morphology	UMLS:C0008521|UMLS:C4025836|MSH:D015862
HP:0000611	obsolete Choroid coloboma	
HP:0000612	Iris coloboma	UMLS:C0240063
HP:0000613	Photophobia	UMLS:C0085636|UMLS:C4020887|MSH:D020795|SNOMEDCT_US:246622003|SNOMEDCT_US:409668002
HP:0000614	Abnormal nasolacrimal system morphology	UMLS:C4025835
HP:0000615	Abnormal pupil morphology	SNOMEDCT_US:274093008|UMLS:C0154936
HP:0000616	Miosis	SNOMEDCT_US:63251006|UMLS:C0026205|MSH:D015877
HP:0000617	Abnormality of ocular smooth pursuit	UMLS:C1836393
HP:0000618	Blindness	SNOMEDCT_US:65956007|UMLS:C0456909|MSH:D001766|Fyler:4866|UMLS:C0271215
HP:0000619	Impaired convergence	SNOMEDCT_US:194131002|UMLS:C0271379|MSH:D015835
HP:0000620	Dacryocystitis	UMLS:C0010930|MSH:D003607|SNOMEDCT_US:85777005
HP:0000621	Entropion	UMLS:C0014390|SNOMEDCT_US:33168009|MSH:D004774
HP:0000622	Blurred vision	SNOMEDCT_US:111516008|UMLS:C0344232|SNOMEDCT_US:246636008
HP:0000623	Supranuclear ophthalmoplegia	UMLS:C1408507
HP:0000625	Eyelid coloboma	SNOMEDCT_US:95202004|UMLS:C0521573
HP:0000627	Posterior embryotoxon	UMLS:C0546967|SNOMEDCT_US:253228006|UMLS:C0344531|SNOMEDCT_US:392437005
HP:0000629	Periorbital fullness	UMLS:C1858036
HP:0000630	Abnormal retinal artery morphology	UMLS:C4021802
HP:0000631	Retinal arterial tortuosity	SNOMEDCT_US:247123003|UMLS:C0423401
HP:0000632	Lacrimation abnormality	UMLS:C4021801
HP:0000633	Decreased lacrimation	UMLS:C0235857
HP:0000634	Impaired ocular abduction	UMLS:C1846462
HP:0000635	Blue irides	SNOMEDCT_US:301952009|UMLS:C0578626
HP:0000636	Upper eyelid coloboma	UMLS:C1863872
HP:0000637	Long palpebral fissure	UMLS:C1849340
HP:0000639	Nystagmus	SNOMEDCT_US:563001|MSH:D009759|UMLS:C0028738
HP:0000640	Gaze-evoked nystagmus	SNOMEDCT_US:29356006|MSH:D009760|UMLS:C0271390
HP:0000641	Dysmetric saccades	UMLS:C1836392
HP:0000642	Red-green dyschromatopsia	MSH:D003117|UMLS:C0155016|SNOMEDCT_US:246674000|UMLS:C1970168|SNOMEDCT_US:77479002
HP:0000643	Blepharospasm	MSH:D001764|SNOMEDCT_US:59026006|UMLS:C0005747
HP:0000646	Amblyopia	UMLS:C0002418|SNOMEDCT_US:387742006|MSH:D000550
HP:0000647	Sclerocornea	MSH:C565209|UMLS:C1853235
HP:0000648	Optic atrophy	UMLS:C0029124|MSH:D009896|SNOMEDCT_US:76976005
HP:0000649	Abnormality of visual evoked potentials	SNOMEDCT_US:102968003|UMLS:C0522214
HP:0000650	Abnormal amplitude of pattern reversal visual evoked potentials	UMLS:C4025834
HP:0000651	Diplopia	MSH:D004172|UMLS:C0012569|SNOMEDCT_US:24982008
HP:0000652	Lower eyelid coloboma	UMLS:C1837826
HP:0000653	Sparse eyelashes	UMLS:C1843300
HP:0000654	Decreased light- and dark-adapted electroretinogram amplitude	UMLS:C1839025
HP:0000655	obsolete Vitreoretinal degeneration	
HP:0000656	Ectropion	SNOMEDCT_US:62909004|SNOMEDCT_US:127559009|MSH:D004483|UMLS:C0013592
HP:0000657	Oculomotor apraxia	UMLS:C3489733|SNOMEDCT_US:193662007|MSH:C537423|UMLS:C4020886
HP:0000658	Eyelid apraxia	UMLS:C1142448|SNOMEDCT_US:423142006
HP:0000659	Peters anomaly	UMLS:C0344559|MSH:C537884|SNOMEDCT_US:204153003
HP:0000660	Lipemia retinalis	SNOMEDCT_US:95692001|UMLS:C0339477
HP:0000661	Palpebral fissure narrowing on adduction	UMLS:C1846465
HP:0000662	Nyctalopia	MSH:D009755|UMLS:C0028077|SNOMEDCT_US:65194006|UMLS:C4020885
HP:0000664	Synophrys	UMLS:C0431447|SNOMEDCT_US:253207002
HP:0000666	Horizontal nystagmus	SNOMEDCT_US:81756001|UMLS:C0271385|MSH:D009759
HP:0000667	Phthisis bulbi	UMLS:C0271007|SNOMEDCT_US:4229009
HP:0000668	Hypodontia	UMLS:C0020608|MSH:D000848|SNOMEDCT_US:64969001
HP:0000670	Carious teeth	UMLS:C4280623|SNOMEDCT_US:80967001|MSH:D003731|UMLS:C0011334
HP:0000674	Anodontia	SNOMEDCT_US:16958000|UMLS:C4280622|MSH:D000848|SNOMEDCT_US:26624006|UMLS:C0399352
HP:0000675	Macrodontia of permanent maxillary central incisor	UMLS:C4280620|UMLS:C4280621|UMLS:C4280263|UMLS:C1835095
HP:0000676	Abnormality of the incisor	UMLS:C4025833
HP:0000677	Oligodontia	UMLS:C4082304|UMLS:C4280619
HP:0000678	Dental crowding	UMLS:C4280617|MSH:D008310|UMLS:C1317785|SNOMEDCT_US:12351004|UMLS:C0040433|SNOMEDCT_US:699222000|UMLS:C4280618
HP:0000679	Taurodontia	UMLS:C0266039|UMLS:C4280616|MSH:C536946|SNOMEDCT_US:51744007
HP:0000680	Delayed eruption of primary teeth	UMLS:C1849538
HP:0000682	Abnormal dental enamel morphology	UMLS:C4280262|UMLS:C4021800|UMLS:C4280615
HP:0000683	Grayish enamel	UMLS:C1854783
HP:0000684	Delayed eruption of teeth	SNOMEDCT_US:5639000|UMLS:C0239174
HP:0000685	Hypoplasia of teeth	UMLS:C0235357|UMLS:C4280611
HP:0000687	Widely spaced teeth	UMLS:C1844813
HP:0000689	Dental malocclusion	UMLS:C0024636|MSH:D008310|SNOMEDCT_US:47944004|UMLS:C4280614|UMLS:C4280613|SNOMEDCT_US:707598004
HP:0000690	Agenesis of maxillary lateral incisor	UMLS:C1849950|UMLS:C4083046
HP:0000691	Microdontia	UMLS:C4280612|UMLS:C4280611|UMLS:C0240340|SNOMEDCT_US:32337007
HP:0000692	Tooth malposition	UMLS:C4280610|UMLS:C1852504
HP:0000694	Odontodysplasia	UMLS:C2981132|SNOMEDCT_US:67504007
HP:0000695	Natal tooth	SNOMEDCT_US:21995002|SNOMEDCT_US:58748004|UMLS:C0027443|MSH:D009306
HP:0000696	Delayed eruption of permanent teeth	UMLS:C1849540
HP:0000698	Conical tooth	SNOMEDCT_US:29553002|UMLS:C0266037|UMLS:C4012359
HP:0000699	Diastema	SNOMEDCT_US:35591002|MSH:D003970|UMLS:C0011998
HP:0000700	Periapical bone loss	UMLS:C0031029|UMLS:C4280609|SNOMEDCT_US:81407003|MSH:D011842|UMLS:C1852169|UMLS:C0034543|SNOMEDCT_US:89988002|MSH:D010484
HP:0000703	Dentinogenesis imperfecta	SNOMEDCT_US:196286005|UMLS:C0011436|MSH:D003811
HP:0000704	Periodontitis	UMLS:C0017563|MSH:D005882|SNOMEDCT_US:2556008|SNOMEDCT_US:18718003|MSH:D010510|UMLS:C0031090|UMLS:C0031099|MSH:D010518|SNOMEDCT_US:41565005
HP:0000705	Amelogenesis imperfecta	UMLS:C0002452|SNOMEDCT_US:78494001|MSH:D000567
HP:0000706	Eruption failure	SNOMEDCT_US:109542004|UMLS:C1290587
HP:0000707	Abnormality of the nervous system	SNOMEDCT_US:88425004|MSH:D009421|UMLS:C0497552
HP:0000708	Behavioral abnormality	UMLS:C0233514|MSH:D000066553|MSH:D001526|SNOMEDCT_US:277843001|SNOMEDCT_US:25786006|UMLS:C0004941
HP:0000709	Psychosis	SNOMEDCT_US:69322001|UMLS:C0033975|MSH:D011618
HP:0000710	Hyperorality	UMLS:C1838320
HP:0000711	Restlessness	SNOMEDCT_US:162221009|UMLS:C3887611
HP:0000712	Emotional lability	SNOMEDCT_US:18963009|UMLS:C0085633
HP:0000713	Agitation	UMLS:C0085631|SNOMEDCT_US:24199005
HP:0000716	Depression	UMLS:C0011581|SNOMEDCT_US:35489007|MSH:D003866|SNOMEDCT_US:21061000119107|SNOMEDCT_US:78667006
HP:0000717	Autism	MSH:D001321|SNOMEDCT_US:408856003|SNOMEDCT_US:43614003|UMLS:C0004352|SNOMEDCT_US:408857007
HP:0000718	Aggressive behavior	UMLS:C0001807|MSH:D000374|SNOMEDCT_US:248004009|SNOMEDCT_US:61372001|UMLS:C0424323|UMLS:C1457883
HP:0000719	Inappropriate behavior	UMLS:C0233522|SNOMEDCT_US:112082005
HP:0000720	Mood swings	SNOMEDCT_US:18963009|UMLS:C0085633
HP:0000721	Lack of spontaneous play	UMLS:C1837650
HP:0000722	Obsessive-compulsive behavior	SNOMEDCT_US:12479006|MSH:D009771|UMLS:C0028768|SNOMEDCT_US:191736004|UMLS:C0600104|MSH:D003192
HP:0000723	Restrictive behavior	UMLS:C4021799|UMLS:C2675334
HP:0000725	Psychotic episodes	UMLS:C0338614
HP:0000726	Dementia	UMLS:C0497327|SNOMEDCT_US:52448006|MSH:D003704
HP:0000727	Frontal lobe dementia	UMLS:C0338455|SNOMEDCT_US:278857002
HP:0000728	Impaired ability to form peer relationships	UMLS:C1837649
HP:0000729	Autistic behavior	UMLS:C1510586|UMLS:C0856975|MSH:D000067877
HP:0000732	Inflexible adherence to routines or rituals	UMLS:C1837653
HP:0000733	Stereotypy	SNOMEDCT_US:5507002|UMLS:C0038273|MSH:D013239|SNOMEDCT_US:84328007|UMLS:C0038271|MSH:D019956
HP:0000734	Disinhibition	SNOMEDCT_US:247977003|UMLS:C0424296
HP:0000735	Impaired social interactions	UMLS:C0150080|SNOMEDCT_US:88598008|MSH:D000067404
HP:0000736	Short attention span	UMLS:C0262630|SNOMEDCT_US:247762003
HP:0000737	Irritability	UMLS:C2700617
HP:0000738	Hallucinations	SNOMEDCT_US:7011001|UMLS:C0018524|UMLS:C0235153|MSH:D006212
HP:0000739	Anxiety	UMLS:C4020884|UMLS:C0003467|SNOMEDCT_US:48694002|MSH:D001007
HP:0000740	Episodic paroxysmal anxiety	UMLS:C1854339
HP:0000741	Apathy	MSH:D057565|UMLS:C0085632|SNOMEDCT_US:20602000
